Date/Time :,2020/12/16 @ 02:59:50 PM,2020/12/17 @ 03:07:58 PM,2020/12/18 @ 02:59:02 PM,2020/12/19 @ 03:07:32 PM,2020/12/20 @ 02:58:37 PM,2020/12/21 @ 03:06:01 PM,2020/12/22 @ 02:58:03 PM,2020/12/23 @ 03:06:55 PM
Survey Type :,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS
X Units :,Meters,Meters,Meters,Meters,Meters,Meters,Meters,Meters
Y Units :,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius
Calibrated Depth Interval :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Distance Average :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Time Average :,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59
Asset :,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5
Probe Name :,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5,1AP5
Distance (m),Temp(C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C)

1214.375,125.397,125.286,125.986,125.070,124.978,125.114,125.270,125.688
1214.875,125.366,125.161,125.767,125.039,125.041,124.958,125.270,125.751
1215.406,125.679,125.348,126.048,125.320,125.322,125.146,125.551,126.094
1215.906,125.710,125.567,126.173,125.320,125.197,125.333,125.426,126.157
1216.406,125.460,125.442,125.954,125.320,125.197,125.302,125.458,125.907
1216.938,125.429,125.348,125.954,125.101,125.353,125.208,125.395,125.907
1217.438,125.710,125.473,126.204,125.101,125.259,125.208,125.426,125.751
1217.938,125.522,125.630,126.204,125.289,125.353,125.427,125.645,126.094
1218.469,125.522,125.473,126.048,125.289,125.041,125.177,125.614,126.032
1218.969,125.397,125.130,125.704,125.070,125.072,124.958,125.270,125.813
1219.469,125.179,125.036,125.642,124.914,125.041,124.958,125.176,125.751
1220.000,125.366,125.286,125.892,125.101,125.228,125.052,125.395,125.657
1220.500,125.335,125.380,126.111,125.101,125.103,125.114,125.395,125.719
1221.000,125.272,124.973,125.861,124.976,124.853,125.114,125.114,125.469
1221.531,125.366,125.098,125.892,124.945,124.947,125.114,125.176,125.751
1222.031,125.741,125.536,126.142,125.351,125.291,125.364,125.458,126.157
1222.531,125.772,125.755,126.204,125.445,125.416,125.396,125.551,126.251
1223.063,125.679,125.598,126.142,125.351,125.384,125.396,125.551,126.001
1223.563,125.585,125.505,126.017,125.289,125.259,125.427,125.614,126.001
1224.063,125.397,125.442,125.986,125.289,125.072,125.177,125.270,126.001
1224.594,125.147,125.192,125.861,125.070,124.822,125.052,125.270,125.688
1225.094,125.147,125.036,125.892,124.945,124.853,124.989,125.239,125.563
1225.625,125.179,125.036,125.892,124.976,124.947,124.989,125.145,125.719
1226.125,125.397,125.505,125.892,125.101,125.103,125.208,125.333,125.844
1226.625,125.147,125.255,125.798,124.945,125.103,124.989,125.208,125.688
1227.156,125.022,125.036,125.486,124.820,124.853,124.677,124.926,125.438
1227.656,125.116,124.880,125.361,124.758,124.634,124.583,124.926,125.438
1228.156,125.335,125.317,125.704,124.914,124.728,124.864,125.083,125.438
1228.688,125.335,125.130,125.704,124.945,124.916,124.927,125.176,125.469
1229.188,125.397,125.098,125.704,124.976,124.853,124.927,125.239,125.688
1229.688,125.272,125.098,125.704,124.976,124.822,124.958,125.145,125.626
1230.219,125.210,125.255,125.892,125.101,124.978,124.989,125.208,125.501
1230.719,125.679,125.505,126.173,125.445,125.322,125.364,125.520,126.188
1231.219,125.991,125.661,126.486,125.601,125.791,125.677,126.051,126.376
1231.750,126.241,125.848,126.704,125.914,125.884,125.927,126.145,126.719
1232.250,126.491,126.192,126.954,126.195,126.166,126.333,126.489,126.813
1232.750,126.679,126.598,127.142,126.289,126.447,126.458,126.614,127.094
1233.281,126.647,126.786,127.111,126.414,126.572,126.552,126.770,127.407
1233.781,126.804,126.661,127.142,126.539,126.416,126.677,126.645,127.157
1234.281,126.647,126.255,126.923,126.320,126.197,126.396,126.551,126.938
1234.813,126.366,126.192,126.798,126.070,126.103,125.989,126.364,126.782
1235.313,126.147,125.973,126.548,125.851,126.041,125.864,126.051,126.594
1235.813,125.897,125.723,126.454,125.664,125.822,125.833,125.926,126.469
1236.344,126.054,125.973,126.486,125.820,125.916,125.802,125.926,126.594
1236.844,126.210,126.067,126.548,125.976,126.072,125.989,126.208,126.688
1237.344,126.304,126.161,126.861,126.164,126.072,125.896,126.458,126.907
1237.875,126.304,126.317,127.048,126.445,126.353,126.302,126.520,127.032
1238.375,126.647,126.505,127.267,126.601,126.416,126.646,126.801,127.532
1238.875,126.835,126.817,127.767,127.039,126.791,126.833,126.958,127.688
1239.406,127.241,127.255,128.017,127.101,127.041,127.052,127.395,127.751
1239.906,127.741,127.755,128.298,127.414,127.228,127.364,127.614,127.938
1240.406,127.835,127.942,128.392,127.414,127.509,127.646,127.739,128.188
1240.938,127.897,127.880,128.423,127.601,127.509,127.646,127.864,128.188
1241.438,127.647,127.567,128.236,127.445,127.416,127.271,127.395,127.969
1241.938,127.366,127.442,127.923,127.320,127.197,127.208,127.239,127.907
1242.469,127.179,127.192,127.861,126.945,126.947,127.052,127.114,127.813
1242.969,127.179,126.942,127.517,126.914,126.728,126.833,127.114,127.688
1243.469,127.210,126.817,127.611,126.976,126.697,126.771,127.114,127.407
1244.000,127.210,127.098,127.642,126.914,126.822,126.958,127.114,127.469
1244.500,127.085,127.161,127.704,126.789,126.791,126.958,127.083,127.594
1245.000,126.960,126.817,127.767,126.789,126.634,126.708,126.895,127.501
1245.531,127.335,126.911,127.767,126.789,126.884,126.771,127.083,127.532
1246.031,127.491,127.411,127.861,127.195,127.103,127.021,127.333,127.719
1246.563,127.647,127.442,128.111,127.289,127.322,127.083,127.614,127.688
1247.063,127.585,127.317,128.111,127.414,127.228,127.208,127.489,127.719
1247.563,127.585,127.130,127.986,127.414,127.228,127.333,127.520,127.844
1248.094,127.272,127.067,127.767,127.008,126.853,126.989,127.114,127.719
1248.594,127.054,127.098,127.454,126.633,126.728,126.833,126.864,127.376
1249.094,127.054,126.942,127.423,126.633,126.728,126.677,126.770,127.313
1249.625,127.054,126.880,127.579,126.508,126.603,126.677,126.770,127.313
1250.125,127.272,127.192,127.579,126.789,126.853,126.989,127.083,127.313
1250.625,127.304,127.192,127.798,127.039,126.947,126.927,127.083,127.469
1251.156,127.397,127.255,127.861,126.945,127.009,126.989,127.114,127.563
1251.656,127.741,127.442,128.236,127.226,127.291,127.364,127.333,128.094
1252.156,127.741,127.755,128.173,127.351,127.509,127.396,127.708,127.876
1252.688,127.647,127.692,128.173,127.258,127.353,127.396,127.551,127.782
1253.188,128.241,128.317,128.642,128.164,128.291,127.989,128.176,128.594
1253.688,129.022,129.348,129.829,128.883,129.103,129.083,129.239,129.657
1254.219,129.210,129.411,130.048,129.070,129.228,129.083,129.176,129.751
1254.719,128.491,128.380,128.829,128.195,128.228,128.271,128.614,128.938
1255.219,127.929,127.567,128.236,127.508,127.447,127.427,127.645,128.188
1255.750,127.522,127.411,128.142,127.414,127.166,127.271,127.458,127.813
1256.250,128.022,127.942,128.579,127.539,127.666,127.708,127.833,128.251
1256.750,128.147,128.192,128.517,127.945,127.853,127.802,127.958,128.438
1257.281,127.866,128.005,128.298,127.789,127.509,127.646,127.708,128.282
1257.781,127.929,128.036,128.548,127.789,127.728,127.771,128.051,128.282
1258.281,128.522,128.473,128.892,128.289,128.291,128.208,128.364,128.907
1258.813,129.116,129.130,129.736,129.008,128.978,128.958,129.301,129.719
1259.313,128.647,128.661,129.361,128.601,128.447,128.614,128.989,129.438
1259.813,127.554,127.442,128.017,127.289,127.134,127.427,127.676,127.876
1260.344,127.460,127.255,127.829,126.945,126.791,127.021,127.208,127.532
1260.844,127.710,127.536,128.173,127.351,127.259,127.271,127.426,128.063
1261.344,127.679,127.567,128.236,127.258,127.322,127.271,127.489,128.251
1261.875,127.179,127.223,127.986,127.101,126.978,127.239,127.239,127.876
1262.375,127.116,127.255,127.798,127.070,126.916,127.114,127.145,127.407
1262.875,127.616,127.442,128.017,127.320,127.259,127.052,127.395,127.751
1263.406,127.772,127.473,128.111,127.445,127.291,127.521,127.676,128.032
1263.906,127.554,127.661,128.204,127.508,127.509,127.427,127.676,128.157
1264.406,127.772,127.755,128.298,127.601,127.666,127.489,128.020,128.344
1264.938,127.991,127.692,128.267,127.570,127.447,127.521,127.676,128.251
1265.438,127.304,126.848,127.517,126.851,126.853,126.802,126.989,127.344
1265.938,126.397,126.286,126.923,126.070,126.041,125.802,126.083,126.469
1266.469,126.460,126.286,127.173,126.133,126.322,126.083,126.301,126.938
1266.969,126.616,126.473,127.173,126.258,126.322,126.333,126.551,127.219
1267.500,126.272,126.255,126.798,126.039,125.947,126.177,126.176,126.751
1268.000,126.116,126.005,126.423,125.820,125.853,125.864,125.926,126.376
1268.500,126.116,126.130,126.579,126.039,125.853,125.927,126.020,126.532
1269.031,126.554,126.411,126.861,126.164,126.041,126.083,126.364,126.876
1269.531,126.304,126.317,126.892,126.070,126.041,126.021,126.364,126.813
1270.031,126.147,126.005,126.517,125.664,125.572,125.739,125.989,126.563
1270.563,125.897,125.755,126.236,125.445,125.447,125.646,125.739,126.251
1271.063,125.897,125.973,126.486,125.820,125.666,125.708,125.864,126.376
1271.563,126.085,125.973,126.767,125.851,125.728,125.708,125.989,126.407
1272.094,126.304,126.036,126.767,125.976,125.853,125.739,126.333,126.501
1272.594,126.116,126.067,126.673,125.945,125.853,125.927,126.020,126.594
1273.094,125.991,125.848,126.642,125.633,125.697,125.802,125.895,126.344
1273.625,125.897,125.536,126.298,125.445,125.603,125.458,125.770,126.157
1274.125,125.835,125.536,126.111,125.320,125.416,125.271,125.676,126.032
1274.625,125.741,125.505,125.923,125.414,125.416,125.302,125.520,126.063
1275.156,125.835,125.786,126.267,125.633,125.478,125.552,125.770,126.344
1275.656,125.991,125.598,126.392,125.414,125.353,125.489,125.645,126.469
1276.156,125.554,125.380,125.798,125.133,125.166,125.114,125.395,125.782
1276.688,125.585,125.411,126.111,125.289,125.166,125.333,125.583,125.907
1277.188,125.835,125.567,126.392,125.476,125.384,125.427,125.801,126.001
1277.688,125.772,125.630,126.361,125.476,125.384,125.427,125.770,126.188
1278.219,126.054,125.848,126.267,125.570,125.603,125.646,125.833,126.376
1278.719,126.054,125.755,126.361,125.601,125.572,125.677,125.645,126.282
1279.219,125.710,125.692,126.267,125.351,125.322,125.458,125.458,126.001
1279.750,125.710,125.567,126.173,125.289,125.322,125.489,125.551,125.938
1280.250,125.460,125.411,125.892,125.195,125.197,125.052,125.395,125.688
1280.750,125.147,125.036,125.517,124.758,124.822,124.833,124.926,125.501
1281.281,125.179,125.130,125.704,124.789,124.791,124.771,125.051,125.594
1281.781,125.335,125.473,126.079,125.164,125.072,125.114,125.426,125.876
1282.281,125.335,125.192,125.923,125.101,125.197,125.083,125.489,125.563
1282.813,125.491,125.348,126.173,125.383,125.197,125.302,125.426,125.594
1283.313,125.804,125.661,126.204,125.383,125.322,125.521,125.520,126.094
1283.813,125.804,125.598,126.204,125.664,125.384,125.521,125.551,126.188
1284.344,126.116,125.973,126.704,125.851,125.759,125.864,126.083,126.376
1284.844,126.241,126.192,126.704,125.945,125.978,126.052,125.989,126.469
1285.344,125.772,125.661,126.111,125.258,125.322,125.396,125.426,125.969
1285.875,125.522,125.473,125.611,125.195,125.041,125.177,125.208,125.782
1286.375,125.335,125.442,125.798,125.258,125.228,125.177,125.208,125.844
1286.906,125.804,125.973,126.204,125.476,125.353,125.489,125.739,126.126
1287.406,126.085,126.098,126.423,125.758,125.541,125.646,126.051,126.344
1287.906,125.460,125.317,125.923,125.195,125.009,125.021,125.426,125.751
1288.438,124.679,124.536,125.267,124.476,124.447,124.489,124.645,124.907
1288.938,124.960,125.005,125.267,124.695,124.572,124.646,124.833,125.126
1289.438,125.335,125.473,126.079,125.133,125.103,125.271,125.333,125.688
1289.969,125.429,125.348,125.829,125.133,125.041,125.208,125.239,125.969
1290.469,125.272,125.223,125.923,125.070,125.041,125.052,125.176,125.907
1290.969,125.647,125.536,126.079,125.601,125.384,125.458,125.645,126.094
1291.500,125.960,125.817,126.142,125.601,125.353,125.646,125.801,126.157
1292.000,125.804,125.536,125.986,125.351,125.353,125.239,125.645,125.938
1292.500,125.616,125.286,125.861,125.383,125.228,125.114,125.458,125.657
1293.031,125.210,125.005,125.611,124.945,124.884,124.927,125.270,125.344
1293.531,124.866,125.036,125.579,124.758,124.759,124.927,125.145,125.344
1294.031,124.929,125.005,125.579,124.789,124.759,124.739,124.895,125.407
1294.563,124.710,124.598,125.298,124.258,124.291,124.427,124.645,125.157
1295.063,124.710,124.317,125.079,124.383,124.228,124.302,124.583,124.969
1295.563,124.710,124.536,125.111,124.320,124.291,124.489,124.676,124.969
1296.094,124.491,124.536,124.954,124.258,124.041,124.208,124.458,124.501
1296.594,124.491,124.317,124.923,124.101,124.041,124.177,124.176,124.594
1297.094,124.679,124.411,124.923,124.133,124.353,124.271,124.426,124.813
1297.625,124.772,124.723,125.204,124.476,124.634,124.521,124.614,124.969
1298.125,124.835,124.848,125.298,124.633,124.509,124.583,124.739,125.376
1298.625,124.960,124.848,125.517,124.789,124.603,124.646,124.926,125.344
1299.156,124.897,124.786,125.329,124.570,124.541,124.552,124.676,125.219
1299.656,124.335,124.192,124.861,124.101,124.009,124.021,124.333,124.751
1300.156,124.241,124.098,124.579,123.758,123.634,123.771,123.926,124.438
1300.688,124.085,123.755,124.298,123.758,123.728,123.739,123.770,124.063
1301.188,124.147,123.942,124.298,123.695,123.728,123.739,123.801,124.313
1301.688,124.116,124.036,124.486,123.726,123.947,123.833,124.239,124.344
1302.219,124.085,123.817,124.486,123.758,123.916,123.833,124.083,124.313
1302.719,124.272,124.005,124.861,124.008,123.978,123.896,124.333,124.501
1303.219,124.866,124.442,125.298,124.383,124.353,124.521,124.551,125.063
1303.750,125.335,125.192,125.579,124.851,125.041,124.958,125.083,125.501
1304.250,125.241,125.130,125.611,124.726,124.728,124.833,124.958,125.313
1304.750,124.929,124.630,125.361,124.539,124.478,124.489,124.583,124.938
1305.281,124.835,124.723,125.329,124.414,124.541,124.583,124.739,125.157
1305.781,124.429,124.630,125.142,124.445,124.541,124.458,124.520,125.157
1306.281,124.272,124.348,124.829,124.320,124.197,124.271,124.114,124.657
1306.813,124.304,124.130,124.704,124.289,124.041,124.146,124.239,124.657
1307.313,124.460,124.286,124.829,124.226,124.197,124.177,124.614,124.876
1307.844,124.429,124.536,124.829,124.133,124.197,124.302,124.426,124.813
1308.344,124.272,124.130,124.798,123.914,124.103,123.958,123.989,124.438
1308.844,123.835,123.786,124.611,123.726,123.822,123.739,123.895,124.313
1309.375,123.991,123.817,124.579,123.851,123.853,123.927,124.083,124.438
1309.875,124.241,124.192,124.673,123.851,123.884,123.927,124.145,124.501
1310.375,124.491,124.536,124.892,124.008,124.009,124.052,124.270,124.719
1310.906,124.772,124.598,125.236,124.414,124.353,124.302,124.645,125.063
1311.406,124.616,124.630,125.267,124.633,124.509,124.614,125.083,125.126
1311.906,125.022,124.786,125.361,124.851,124.697,124.833,125.051,125.407
1312.438,124.554,124.505,125.079,124.226,124.197,124.521,124.551,125.032
1312.938,124.554,124.317,124.861,124.195,124.103,124.271,124.333,124.969
1313.438,124.491,124.317,125.048,124.133,124.228,124.333,124.520,124.969
1313.969,124.429,124.317,125.017,124.226,124.103,124.364,124.395,124.688
1314.469,124.335,124.286,124.923,124.195,124.009,124.177,124.301,124.844
1314.969,124.335,124.223,124.861,124.133,124.041,124.021,124.426,124.719
1315.500,124.022,123.786,124.579,123.633,123.759,123.802,123.958,124.563
1316.000,123.929,123.942,124.517,123.758,123.697,123.739,123.864,124.501
1316.500,123.929,123.755,124.548,123.758,123.541,123.802,123.833,124.376
1317.031,124.054,123.880,124.548,123.883,123.759,123.833,124.020,124.501
1317.531,124.241,123.786,124.642,123.851,123.853,123.833,124.208,124.594
1318.031,124.241,124.036,124.704,123.789,123.884,123.833,124.208,124.626
1318.563,124.179,124.036,124.579,123.914,123.884,123.958,124.114,124.626
1319.063,123.960,123.848,124.517,123.851,123.822,123.677,124.083,124.344
1319.563,124.460,124.223,125.079,124.101,124.041,124.114,124.426,124.844
1320.094,124.366,124.286,124.829,124.101,124.041,123.927,124.333,124.907
1320.594,124.491,124.380,124.736,124.226,124.166,124.302,124.395,124.719
1321.094,124.741,124.692,125.142,124.695,124.541,124.458,124.801,125.219
1321.625,124.147,123.880,124.517,123.883,123.822,123.802,123.926,124.438
1322.125,123.679,123.442,124.173,123.258,123.322,123.521,123.458,124.157
1322.625,123.679,123.567,124.173,123.570,123.478,123.333,123.583,124.219
1323.156,123.522,123.411,124.017,123.258,123.353,123.302,123.489,123.969
1323.656,122.960,122.942,123.736,122.820,122.791,122.739,122.989,123.438
1324.156,123.116,122.880,123.736,122.820,122.791,122.927,123.083,123.719
1324.688,123.304,123.192,123.736,123.070,122.978,123.177,123.364,123.844
1325.188,123.304,123.598,124.173,123.351,123.197,123.333,123.458,124.219
1325.688,123.710,123.848,124.486,123.758,123.728,123.771,124.051,124.407
1326.219,124.179,124.005,124.673,123.945,124.009,123.989,124.270,124.438
1326.719,123.710,123.598,124.361,123.726,123.572,123.646,123.864,124.219
1327.219,123.647,123.380,123.986,123.289,123.259,123.521,123.520,124.094
1327.750,124.085,123.973,124.392,123.383,123.791,123.802,124.114,124.501
1328.250,123.897,123.630,124.329,123.664,123.572,123.646,123.801,124.376
1328.781,123.272,123.192,124.111,123.226,122.947,123.114,123.426,124.001
1329.281,123.054,123.255,124.079,123.008,122.978,123.083,123.301,123.657
1329.781,123.054,122.911,123.517,122.976,122.916,123.052,123.239,123.626
1330.313,122.679,122.442,123.079,122.383,122.384,122.333,122.801,122.969
1330.813,122.460,122.255,122.954,122.133,122.009,122.021,122.301,122.688
1331.313,122.022,122.067,122.673,121.851,121.666,121.739,121.958,122.626
1331.844,121.991,122.098,122.642,122.008,121.822,121.739,122.020,122.594
1332.344,122.147,121.911,122.642,122.008,121.822,121.708,121.926,122.594
1332.844,121.929,121.880,122.611,121.601,121.603,121.614,121.864,122.469
1333.375,121.835,121.786,122.423,121.539,121.603,121.677,121.895,122.344
1333.875,121.772,121.661,122.173,121.664,121.603,121.521,121.801,122.188
1334.375,121.179,121.348,121.642,121.258,121.166,121.208,121.551,122.188
1334.906,121.366,121.348,121.798,121.101,120.916,121.302,121.270,121.876
1335.406,121.210,121.348,121.954,121.101,121.134,121.302,121.239,121.782
1335.906,121.429,121.286,122.048,121.258,121.197,121.302,121.489,121.876
1336.438,121.210,121.223,121.642,121.101,121.072,121.114,121.426,121.719
1336.938,121.054,121.192,121.579,120.758,121.134,121.052,121.270,121.626
1337.438,121.147,121.005,121.454,120.883,120.978,121.114,121.239,121.626
1337.969,121.147,121.130,121.579,121.008,121.134,121.146,121.426,121.719
1338.469,121.241,121.098,121.517,120.945,120.947,121.052,121.301,121.719
1338.969,121.241,121.255,121.892,121.039,121.009,121.083,121.239,121.657
1339.500,121.241,121.161,121.892,121.164,121.103,121.021,121.239,121.657
1340.000,121.054,121.098,121.736,121.008,121.041,120.958,121.239,121.469
1340.500,121.085,120.880,121.642,120.726,120.947,120.864,121.020,121.532
1341.031,120.960,120.911,121.704,120.758,120.791,120.708,121.176,121.438
1341.531,120.897,120.848,121.454,120.789,120.853,120.708,120.864,121.501
1342.031,120.897,120.661,121.329,120.914,120.884,120.708,120.926,121.469
1342.563,120.897,120.723,121.329,120.726,120.634,120.708,120.926,121.438
1343.063,120.897,120.817,121.423,120.695,120.634,120.771,120.895,121.438
1343.563,121.054,121.005,121.579,120.695,120.634,120.739,121.020,121.501
1344.094,120.991,120.848,121.486,120.695,120.759,120.864,121.051,121.657
1344.594,121.022,120.848,121.267,120.633,120.791,120.927,121.051,121.563
1345.094,121.147,120.723,121.423,120.758,120.822,120.989,120.926,121.469
1345.625,120.929,120.817,121.423,120.695,120.822,120.833,121.020,121.438
1346.125,121.116,120.880,121.423,120.570,120.634,120.739,120.989,121.438
1346.625,120.929,120.848,121.392,120.726,120.759,120.802,120.926,121.313
1347.156,120.960,121.005,121.329,120.789,120.759,120.864,121.208,121.532
1347.656,121.085,121.067,121.642,120.883,120.884,121.083,121.208,121.813
1348.188,121.241,121.067,121.704,121.101,121.041,121.146,121.458,121.876
1348.688,121.366,121.192,121.798,121.101,121.041,121.177,121.489,121.813
1349.188,121.304,121.130,121.767,121.008,121.103,121.271,121.301,121.813
1349.719,121.272,121.130,121.892,121.008,121.072,120.927,121.051,121.844
1350.219,121.022,121.130,121.642,120.883,120.947,120.927,121.114,121.657
1350.719,121.116,121.005,121.642,120.914,120.822,121.021,121.083,121.469
1351.250,121.085,121.005,121.361,120.883,120.791,120.896,121.083,121.532
1351.750,120.710,120.723,121.142,120.633,120.728,120.739,120.770,121.376
1352.250,120.616,120.567,121.111,120.445,120.447,120.677,120.645,121.407
1352.781,120.585,120.442,121.048,120.476,120.322,120.458,120.708,121.126
1353.281,120.335,120.536,121.017,120.351,120.322,120.364,120.583,121.032
1353.781,120.366,120.161,120.954,120.226,120.041,120.333,120.395,120.907
1354.313,120.397,120.161,120.736,120.070,120.072,120.239,120.301,120.688
1354.813,120.085,120.130,120.736,119.976,119.978,120.239,120.208,120.563
1355.313,119.804,119.786,120.579,119.851,119.759,119.833,120.270,120.532
1355.844,119.460,119.348,120.079,119.476,119.447,119.271,119.645,120.063
1356.344,118.929,118.692,119.329,118.820,118.884,119.021,119.051,119.532
1356.844,118.616,118.661,118.798,118.320,118.509,118.521,118.583,119.063
1357.375,118.304,118.192,118.642,118.226,117.947,118.271,118.239,118.907
1357.875,117.554,117.442,118.204,117.601,117.353,117.396,117.645,118.282
1358.375,116.835,116.786,117.361,116.633,116.666,116.864,117.020,117.563
1358.906,116.960,116.786,117.454,116.695,116.603,116.708,116.864,117.407
1359.406,117.835,117.536,118.267,117.695,117.509,117.396,117.708,118.282
1359.906,118.616,118.286,118.954,118.258,118.322,118.146,118.583,118.938
1360.438,118.554,118.380,118.892,118.289,118.322,118.146,118.614,118.938
1360.938,118.241,117.942,118.736,117.976,117.916,117.896,118.083,118.751
1361.438,118.022,117.661,118.361,117.476,117.697,117.677,118.020,118.532
1361.969,117.960,117.630,118.267,117.508,117.634,117.646,117.739,118.313
1362.469,118.241,117.786,118.486,117.851,117.822,117.927,117.989,118.594
1362.969,117.960,117.973,118.517,117.945,117.822,117.958,118.083,118.563
1363.500,117.772,117.630,118.173,117.539,117.322,117.864,117.676,118.313
1364.000,118.147,117.911,118.236,117.726,117.822,117.864,117.801,118.469
1364.500,118.147,118.223,118.579,117.820,118.009,117.989,118.145,118.688
1365.031,118.085,118.036,118.579,117.883,117.853,118.021,117.989,118.626
1365.531,118.241,118.317,118.954,118.070,118.166,118.177,118.208,119.001
1366.031,118.741,118.536,119.079,118.508,118.353,118.552,118.645,119.001
1366.563,118.647,118.505,119.079,118.414,118.353,118.458,118.583,119.001
1367.063,118.491,118.598,119.236,118.383,118.353,118.458,118.645,119.001
1367.563,118.429,118.442,118.986,118.383,118.228,118.427,118.551,118.969
1368.094,118.397,118.130,118.861,118.383,118.322,118.271,118.395,118.844
1368.594,118.241,118.098,118.611,118.101,117.916,118.271,118.395,118.501
1369.125,117.804,117.911,118.517,117.726,117.728,117.989,118.051,118.188
1369.625,117.554,117.567,118.267,117.445,117.509,117.708,117.739,118.188
1370.125,117.710,117.630,118.204,117.539,117.447,117.552,117.551,118.188
1370.656,117.522,117.380,118.017,117.445,117.416,117.458,117.551,117.876
1371.156,117.085,116.786,117.611,116.883,116.853,116.771,116.895,117.501
1371.656,117.085,116.911,117.517,116.789,116.759,116.833,117.051,117.657
1372.188,117.304,117.130,117.892,117.164,117.166,117.302,117.364,117.969
1372.688,117.647,117.473,118.048,117.539,117.447,117.552,117.708,118.126
1373.188,117.710,117.567,117.673,117.414,117.478,117.458,117.708,117.907
1373.719,117.179,117.348,117.454,117.008,117.009,117.146,117.301,117.844
1374.219,117.335,117.348,117.798,117.195,117.041,117.333,117.364,117.969
1374.719,117.991,118.036,118.548,117.976,117.666,117.833,118.145,118.501
1375.250,118.054,118.005,118.423,117.914,117.916,117.864,118.145,118.501
1375.750,117.804,117.723,118.204,117.695,117.634,117.771,118.051,118.313
1376.250,117.804,117.755,118.236,117.570,117.791,117.708,117.958,118.407
1376.781,117.772,117.755,118.236,117.570,117.634,117.677,117.770,118.094
1377.281,117.522,117.380,118.048,117.289,117.291,117.427,117.520,117.719
1377.781,117.335,117.348,118.111,117.258,117.353,117.427,117.739,117.751
1378.313,117.616,117.786,118.267,117.351,117.447,117.489,117.926,118.001
1378.813,118.085,117.786,118.329,117.851,117.697,117.646,118.176,118.563
1379.313,117.897,117.755,118.361,117.570,117.572,117.646,117.833,118.344
1379.844,117.835,117.755,118.236,117.570,117.416,117.521,117.676,118.126
1380.344,117.616,117.411,118.204,117.539,117.416,117.427,117.676,118.032
1380.844,118.241,117.817,118.923,117.883,117.853,117.958,118.083,118.438
1381.375,118.647,118.567,119.111,118.539,118.353,118.458,118.645,119.063
1381.875,118.210,117.911,118.704,117.976,118.103,118.146,118.333,118.501
1382.375,117.804,117.661,118.267,117.601,117.509,117.521,117.676,118.032
1382.906,117.585,117.630,118.173,117.601,117.509,117.521,117.551,118.188
1383.406,117.929,117.723,118.298,117.508,117.666,117.802,117.676,118.188
1383.906,118.147,117.817,118.486,117.508,117.728,117.958,117.895,118.313
1384.438,118.147,117.880,118.486,117.664,117.884,117.958,117.864,118.282
1384.938,117.335,117.317,117.892,117.195,117.228,117.614,117.458,117.907
1385.438,117.272,117.286,117.829,117.039,117.103,117.208,117.583,117.626
1385.969,117.960,117.723,118.423,117.414,117.728,117.677,118.083,118.219
1386.469,118.085,118.286,118.611,117.820,118.041,117.989,118.114,118.688
1386.969,118.085,117.942,118.517,117.789,117.947,117.989,118.114,118.344
1387.500,117.585,117.380,118.079,117.351,117.634,117.302,117.645,117.938
1388.000,117.647,117.317,118.079,117.164,117.353,117.364,117.645,118.001
1388.500,117.772,117.755,118.173,117.414,117.666,117.708,117.926,118.376
1389.031,117.772,117.786,118.267,117.601,117.447,117.708,117.895,118.376
1389.531,117.679,117.505,118.142,117.539,117.447,117.583,117.614,118.126
1390.063,117.647,117.505,118.236,117.445,117.384,117.552,117.614,118.094
1390.563,117.897,117.880,118.736,117.851,117.572,117.989,118.051,118.532
1391.063,117.929,117.942,118.517,117.851,118.041,117.958,118.020,118.719
1391.594,117.679,117.661,118.079,117.539,117.791,117.521,117.864,118.438
1392.094,117.991,117.661,118.204,117.633,117.572,117.708,117.926,118.344
1392.594,118.022,117.848,118.517,117.820,117.822,117.896,117.926,118.469
1393.125,117.804,117.880,118.392,117.570,117.822,117.739,117.864,118.626
1393.625,117.897,117.661,118.267,117.570,117.728,117.646,117.864,118.501
1394.125,117.741,117.473,118.204,117.570,117.572,117.552,117.895,118.313
1394.656,117.741,117.755,118.236,117.601,117.478,117.583,117.770,118.219
1395.156,117.710,117.880,118.236,117.570,117.666,117.583,117.833,118.313
1395.656,118.054,118.036,118.673,117.883,117.947,118.177,118.301,118.719
1396.188,118.491,118.630,119.173,118.258,118.541,118.489,118.583,118.907
1396.688,119.304,119.348,119.923,119.195,119.166,118.958,119.145,119.719
1397.188,120.085,120.098,120.736,119.945,119.947,119.864,120.051,120.532
1397.719,120.804,120.567,121.204,120.476,120.322,120.521,120.739,121.032
1398.219,120.772,120.661,121.298,120.570,120.416,120.521,120.551,121.157
1398.719,120.960,120.755,121.392,120.851,120.572,120.614,120.801,121.501
