Date/Time :,2020/12/15 @ 12:43:00 PM,2020/12/16 @ 12:50:43 PM,2020/12/17 @ 12:42:23 PM,2020/12/18 @ 12:49:46 PM,2020/12/19 @ 12:41:51 PM,2020/12/20 @ 12:49:22 PM,2020/12/21 @ 12:40:29 PM,2020/12/22 @ 12:48:52 PM,2020/12/23 @ 12:41:11 PM
965.178,147.871,147.812,147.646,147.744,147.954,148.449,148.838,148.584,148.555
965.678,147.152,147.031,146.927,146.869,147.110,147.917,148.151,147.865,147.774
966.178,146.777,146.875,146.490,146.463,146.891,147.542,147.745,147.615,147.430
966.709,146.652,146.750,146.584,146.463,146.829,147.417,147.745,147.552,147.367
967.209,147.090,147.156,146.959,146.838,147.173,147.699,148.151,147.927,147.836
967.709,147.965,148.000,147.990,147.744,148.110,148.792,148.932,148.896,148.899
968.240,149.465,149.468,149.302,149.057,149.423,150.230,150.338,150.427,150.305
968.740,150.652,150.750,150.552,150.494,150.766,151.605,151.651,151.709,151.617
969.240,151.402,151.687,151.677,151.682,151.891,152.480,152.807,152.740,152.680
969.771,152.246,152.687,152.552,152.432,152.860,153.136,153.682,153.396,153.461
970.271,153.090,153.437,153.302,153.088,153.516,153.886,154.432,154.084,154.086
970.771,153.621,153.812,153.740,153.557,153.860,154.449,154.870,154.365,154.336
971.303,153.215,153.656,153.490,153.432,153.766,154.386,154.526,154.052,154.149
971.803,152.152,152.531,152.365,152.150,152.704,153.105,153.338,152.865,152.867
972.303,150.496,150.718,150.584,150.307,150.641,151.261,151.401,151.146,150.961
972.834,148.559,148.843,148.490,148.400,148.485,149.292,149.651,149.177,149.149
973.334,147.590,147.718,147.490,147.463,147.673,148.230,148.713,148.052,148.211
973.834,148.277,148.562,148.240,148.213,148.360,148.886,149.245,148.927,148.836
974.365,150.152,150.562,150.365,150.338,150.266,150.886,151.088,151.084,150.836
974.865,152.184,152.593,152.396,152.244,152.298,152.980,153.182,152.959,153.211
975.365,153.027,153.562,153.240,153.182,153.423,154.011,154.276,153.896,154.274
975.896,152.809,153.312,152.834,152.775,153.266,153.761,153.995,153.771,153.867
976.396,151.777,152.031,151.709,151.525,152.298,152.761,153.120,152.896,152.742
976.896,150.340,150.593,150.302,150.432,150.798,151.261,151.713,151.427,151.430
977.428,149.121,149.437,149.084,149.213,149.391,150.011,150.307,150.052,150.180
977.928,148.215,148.593,148.084,148.213,148.391,149.074,149.276,149.146,149.211
978.428,147.402,147.750,147.271,147.400,147.548,148.167,148.495,148.271,148.430
978.959,146.652,147.000,146.552,146.432,146.923,147.511,147.776,147.459,147.586
979.459,146.215,146.375,146.052,145.932,146.454,147.042,147.213,147.052,146.992
979.959,146.590,146.656,146.459,146.463,146.673,147.230,147.370,147.396,147.274
980.490,148.090,148.218,148.021,147.963,148.173,148.699,148.932,148.802,148.805
980.990,149.871,150.218,149.834,149.869,150.141,150.636,151.026,150.771,150.711
981.521,150.965,151.468,150.927,151.119,151.360,151.824,152.182,151.990,151.836
982.021,151.121,151.593,151.209,151.213,151.485,152.011,152.307,152.146,151.992
982.521,150.777,151.031,150.834,150.744,150.923,151.699,151.901,151.740,151.586
983.053,150.090,150.312,150.084,150.057,150.266,151.011,151.182,150.990,150.961
983.553,149.621,149.875,149.490,149.650,149.829,150.511,150.682,150.396,150.617
984.053,149.309,149.593,149.271,149.400,149.735,150.167,150.463,150.209,150.336
984.584,148.777,149.093,148.896,148.807,149.266,149.636,149.995,149.927,149.680
985.084,147.777,148.062,147.802,147.713,148.048,148.667,148.901,148.896,148.680
985.584,146.684,146.906,146.740,146.650,146.954,147.667,147.838,147.771,147.742
986.115,146.496,146.687,146.552,146.432,146.673,147.355,147.651,147.427,147.492
986.615,147.340,147.531,147.302,147.307,147.454,148.011,148.432,148.115,148.274
987.115,148.809,149.000,148.709,148.744,148.891,149.355,149.713,149.521,149.555
987.646,149.809,150.093,149.646,149.682,149.923,150.542,150.745,150.709,150.524
988.146,150.027,150.281,149.927,149.807,150.235,150.824,150.963,150.927,150.836
988.646,149.652,149.843,149.646,149.525,149.860,150.324,150.745,150.365,150.524
989.178,148.996,149.250,148.959,148.869,149.204,149.699,150.120,149.740,149.867
989.678,148.590,148.843,148.490,148.463,148.829,149.386,149.651,149.521,149.586
990.178,148.465,148.843,148.552,148.525,148.798,149.449,149.651,149.521,149.649
990.709,148.340,148.656,148.459,148.400,148.673,149.386,149.557,149.365,149.336
991.209,148.152,148.375,148.052,148.088,148.298,148.949,149.307,149.021,148.805
991.709,148.309,148.531,148.302,148.244,148.391,148.980,149.338,149.052,148.992
992.240,149.496,149.687,149.521,149.400,149.579,150.230,150.401,150.084,150.242
992.740,151.027,151.250,150.959,150.807,150.985,151.761,151.807,151.521,151.555
993.240,151.496,151.718,151.302,151.088,151.391,152.167,152.338,152.084,152.086
993.771,150.559,150.625,150.271,150.088,150.423,151.199,151.338,151.146,151.180
994.271,149.027,149.125,148.802,148.650,149.016,149.574,149.713,149.396,149.399
994.771,148.496,148.406,148.115,148.057,148.360,148.761,148.995,148.771,148.649
995.303,148.840,148.812,148.490,148.557,148.766,149.136,149.370,149.115,149.242
995.803,149.434,149.375,149.302,149.182,149.454,149.917,150.182,149.990,150.117
996.303,149.715,149.843,149.896,149.525,149.735,150.480,150.745,150.427,150.492
996.834,149.684,150.187,149.896,149.713,149.891,150.511,150.588,150.427,150.492
997.334,149.809,150.468,150.084,149.900,150.141,150.730,150.901,150.677,150.711
997.834,150.277,150.750,150.490,150.338,150.548,151.167,151.432,151.177,151.086
998.365,150.527,150.968,150.521,150.432,150.704,151.292,151.682,151.552,151.367
998.865,150.059,150.406,149.865,149.775,150.204,150.886,151.182,150.927,150.774
999.365,148.746,148.437,148.146,148.088,148.579,149.105,149.557,149.021,149.055
999.896,147.246,146.343,146.365,146.244,146.454,147.136,147.432,146.990,147.024
1000.396,146.621,145.625,145.365,145.307,145.423,146.042,146.276,146.052,145.961
1000.896,146.340,145.406,145.052,145.088,145.173,145.761,145.932,145.834,145.805
1001.428,146.090,145.312,144.834,144.932,145.141,145.636,145.901,145.615,145.774
1001.928,146.027,145.031,144.927,144.494,144.766,145.480,145.838,145.459,145.524
1002.459,146.121,145.250,145.052,144.807,144.985,145.542,145.838,145.740,145.805
1002.959,146.965,146.250,145.990,145.994,146.048,146.667,146.745,146.615,146.774
1003.459,148.371,148.031,147.740,147.650,147.766,148.386,148.588,148.115,148.367
1003.990,149.340,149.375,149.084,148.994,149.329,149.886,150.120,149.802,149.774
1004.490,149.965,150.156,149.927,149.775,150.048,150.542,150.995,150.552,150.586
1004.990,150.121,150.125,150.115,150.057,150.235,150.730,151.088,150.771,150.774
1005.521,150.402,150.593,150.240,150.275,150.735,151.230,151.526,151.084,151.117
1006.021,150.746,151.218,150.959,150.869,151.204,151.667,151.995,151.802,151.742
1006.521,151.090,151.531,151.115,151.213,151.673,152.042,152.245,152.084,151.867
1007.053,150.902,151.187,150.990,150.869,151.360,151.761,152.276,151.740,151.617
1007.553,150.840,151.031,150.709,150.557,151.110,151.449,151.745,151.365,151.524
1008.053,150.777,151.187,150.927,150.807,151.360,151.542,151.838,151.865,151.617
1008.584,151.246,151.812,151.427,151.275,151.766,152.324,152.463,152.177,152.180
1009.084,151.246,151.906,151.646,151.432,151.766,152.511,152.620,152.365,152.492
1009.584,151.277,151.562,151.396,151.119,151.673,152.230,152.276,151.896,151.774
1010.115,150.340,150.343,149.990,149.807,150.298,150.730,150.682,150.552,150.336
1010.615,149.090,148.843,148.365,148.369,148.673,149.042,149.213,148.927,148.711
1011.115,148.402,147.656,147.115,147.088,147.329,148.011,147.901,147.771,147.680
1011.646,147.934,146.968,146.615,146.494,146.735,147.230,147.432,147.302,147.305
1012.146,147.777,146.781,146.677,146.275,146.704,146.917,147.401,147.146,147.117
1012.646,147.621,146.750,146.677,146.275,146.516,147.230,147.620,147.177,147.055
1013.178,147.809,147.156,146.584,146.275,146.641,147.230,147.651,147.365,147.086
1013.678,148.434,147.656,147.334,147.307,147.454,148.042,148.276,148.115,148.024
1014.178,149.059,148.656,148.334,148.338,148.454,149.167,149.338,148.927,149.180
1014.709,149.527,149.437,149.271,149.088,149.516,150.136,150.151,150.084,149.961
1015.209,149.371,149.218,149.177,149.088,149.485,150.292,150.213,150.084,149.930
1015.709,148.871,148.875,148.709,148.744,148.766,149.574,149.776,149.396,149.305
1016.240,148.465,148.437,148.146,148.338,148.485,148.949,149.213,148.865,148.836
1016.740,148.465,148.468,148.240,148.369,148.391,148.917,149.088,148.865,148.805
1017.240,148.715,148.812,148.427,148.494,148.579,149.199,149.307,149.115,149.149
1017.771,149.465,149.531,149.084,149.025,149.266,149.792,150.026,149.771,149.805
1018.271,150.371,150.625,150.146,150.244,150.266,151.042,151.245,150.990,151.149
1018.771,151.215,151.531,151.021,151.307,151.298,151.949,152.276,152.084,152.117
1019.303,151.340,151.562,151.021,151.182,151.391,151.980,152.151,152.084,152.117
1019.803,150.902,151.093,150.709,150.682,151.016,151.605,151.745,151.552,151.555
1020.303,150.277,150.687,150.334,150.244,150.454,151.199,151.307,151.084,151.086
1020.834,149.777,150.000,149.771,149.682,149.985,150.542,150.713,150.677,150.492
1021.334,149.246,149.343,149.084,148.932,149.235,149.886,150.245,150.084,149.867
1021.834,148.621,148.906,148.677,148.432,148.766,149.511,149.932,149.521,149.274
1022.365,148.309,148.375,148.146,148.057,148.360,149.011,149.370,148.959,148.930
1022.865,148.215,148.093,147.802,148.057,148.235,148.636,149.120,148.646,148.836
1023.396,148.621,148.750,148.209,148.338,148.641,149.136,149.495,149.302,149.274
1023.896,149.965,149.875,149.521,149.557,149.829,150.449,150.682,150.427,150.305
1024.396,150.934,151.187,150.771,150.838,150.985,151.699,151.932,151.865,151.555
1024.928,151.277,151.593,151.084,151.025,151.485,152.199,152.495,152.240,151.992
1025.428,150.402,150.812,150.427,150.369,150.798,151.324,151.651,151.365,151.274
1025.928,149.559,149.781,149.552,149.494,149.860,150.574,150.557,150.396,150.336
1026.459,148.996,149.187,148.896,148.869,149.204,149.980,149.932,149.646,149.742
1026.959,148.496,148.968,148.427,148.525,148.641,149.574,149.713,149.271,149.430
1027.459,148.371,148.656,148.146,148.213,148.454,149.261,149.557,149.146,149.149
1027.990,148.340,148.250,148.084,148.119,148.485,148.855,149.276,149.021,148.836
1028.490,148.184,148.218,148.115,148.057,148.235,148.855,149.213,149.021,148.836
1028.990,148.809,148.812,148.646,148.619,148.766,149.511,149.713,149.521,149.399
1029.521,150.184,150.281,150.052,150.182,150.079,150.886,151.057,151.021,150.930
1030.021,151.840,151.937,151.771,151.744,151.891,152.605,152.838,152.709,152.555
1030.521,152.902,153.000,152.771,152.775,153.079,153.667,154.088,153.521,153.649
1031.053,153.371,153.718,153.115,153.244,153.641,154.199,154.526,153.927,154.055
1031.553,153.434,153.968,153.334,153.400,153.766,154.449,154.620,154.365,154.399
1032.053,153.559,154.062,153.834,153.619,153.923,154.542,154.745,154.771,154.617
1032.584,153.777,154.093,153.834,153.619,154.048,154.636,154.838,154.677,154.649
1033.084,153.777,153.968,153.615,153.494,154.048,154.636,154.870,154.584,154.555
1033.584,152.840,152.968,152.834,152.744,153.266,153.761,154.088,153.740,153.774
1034.115,151.340,151.500,151.334,151.338,151.673,152.261,152.432,152.084,152.305
1034.615,150.090,150.406,150.177,150.057,150.423,151.074,151.245,150.865,150.961
1035.115,149.277,149.593,149.396,149.244,149.579,150.167,150.651,150.146,150.086
1035.646,148.777,149.125,148.802,148.713,148.954,149.542,150.088,149.677,149.742
1036.146,148.902,149.125,148.740,148.713,148.860,149.574,149.838,149.646,149.742
1036.646,149.621,149.656,149.427,149.244,149.454,150.199,150.463,150.302,150.149
1037.178,150.590,150.625,150.459,150.244,150.485,151.355,151.463,151.365,151.242
1037.678,151.684,151.843,151.677,151.525,151.704,152.511,152.620,152.521,152.461
1038.178,152.934,153.125,152.740,152.744,152.954,153.667,153.870,153.490,153.649
1038.709,153.746,153.937,153.459,153.557,153.891,154.542,154.745,154.334,154.524
1039.209,154.090,154.218,153.865,153.963,154.329,154.917,155.120,154.802,154.899
1039.709,154.277,154.625,154.209,154.119,154.516,155.136,155.495,155.052,155.211
1040.240,154.652,155.000,154.646,154.369,154.829,155.386,155.776,155.427,155.430
1040.740,154.840,155.093,154.802,154.588,154.985,155.480,155.838,155.490,155.524
1041.240,154.621,155.000,154.677,154.525,154.891,155.386,155.682,155.396,155.461
1041.771,154.277,154.718,154.365,154.213,154.454,155.136,155.307,155.177,155.024
1042.271,153.934,154.187,153.802,153.744,153.985,154.542,154.776,154.646,154.492
1042.803,153.309,153.468,152.834,152.932,153.266,153.761,154.026,153.865,153.649
1043.303,152.059,152.218,151.834,151.744,152.110,152.636,152.995,152.677,152.430
1043.803,150.902,150.968,150.865,150.619,150.985,151.542,151.901,151.396,151.524
1044.334,150.184,150.343,150.240,150.088,150.423,151.042,151.120,150.865,150.992
1044.834,150.215,150.468,150.146,150.025,150.360,151.042,150.995,150.959,150.961
1045.334,150.621,150.906,150.396,150.244,150.579,151.292,151.338,151.240,151.117
1045.865,150.902,151.062,150.615,150.525,150.860,151.542,151.651,151.427,151.461
1046.365,150.871,151.031,150.615,150.557,150.798,151.542,151.588,151.521,151.555
1046.865,150.871,151.093,150.615,150.650,150.891,151.542,151.651,151.677,151.555
1047.396,151.465,151.718,151.334,151.338,151.610,152.230,152.495,152.302,152.242
1047.896,152.527,152.656,152.490,152.494,152.673,153.355,153.620,153.302,153.430
1048.396,153.215,153.437,153.209,153.244,153.454,154.167,154.307,153.990,154.149
1048.928,153.309,153.500,153.209,153.150,153.485,154.199,154.338,153.990,154.149
1049.428,152.746,152.906,152.709,152.619,152.985,153.636,153.932,153.459,153.555
1049.928,151.996,152.156,152.115,151.900,152.329,152.824,153.213,152.865,152.867
1050.459,151.371,151.531,151.459,151.275,151.766,152.074,152.463,152.177,152.242
1050.959,150.809,151.093,150.709,150.682,151.079,151.417,151.807,151.552,151.649
1051.459,150.402,150.593,150.146,150.213,150.641,151.105,151.307,151.052,151.055
1051.990,150.215,150.343,149.990,150.025,150.485,151.011,151.057,150.990,150.836
1052.490,150.246,150.468,150.146,150.025,150.454,151.042,151.151,150.990,150.836
1052.990,150.309,150.625,150.302,150.150,150.516,151.074,151.432,150.990,151.024
1053.521,150.246,150.656,150.302,150.150,150.516,151.105,151.401,151.084,151.117
1054.021,150.402,150.718,150.302,150.213,150.673,151.230,151.307,151.177,151.149
1054.521,151.090,151.281,150.865,150.807,151.173,151.730,151.870,151.709,151.617
1055.053,151.902,152.125,151.927,151.682,151.985,152.605,152.963,152.521,152.524
1055.553,152.684,152.968,152.740,152.650,152.923,153.417,153.901,153.521,153.555
1056.053,153.465,153.687,153.490,153.432,153.548,154.136,154.620,154.302,154.430
1056.584,154.059,154.375,154.021,153.932,154.235,154.730,155.213,154.927,155.086
1057.084,154.715,154.875,154.552,154.525,154.829,155.449,155.745,155.552,155.492
1057.584,155.215,155.312,154.990,154.900,155.266,155.886,156.120,155.927,155.836
1058.115,155.277,155.562,155.115,155.119,155.360,155.980,156.338,156.146,156.117
1058.615,155.309,155.562,155.115,155.088,155.298,155.949,156.307,156.052,156.086
1059.115,154.902,155.093,155.021,154.713,155.048,155.636,155.901,155.677,155.680
1059.646,154.215,154.593,154.146,154.088,154.329,155.011,155.307,155.146,154.992
1060.146,153.184,153.468,152.896,153.025,153.266,153.917,154.213,154.115,153.899
1060.646,151.996,152.312,151.834,151.807,152.141,152.667,153.026,152.771,152.617
1061.178,151.215,151.437,151.209,151.025,151.485,151.886,152.276,152.052,151.836
1061.678,150.777,151.312,150.959,150.869,151.204,151.699,152.057,151.927,151.680
1062.178,151.090,151.718,151.240,151.213,151.454,152.136,152.432,152.084,151.961
1062.709,151.402,152.031,151.365,151.400,151.766,152.324,152.463,152.209,152.055
1063.209,151.184,151.406,151.146,151.119,151.423,152.074,152.182,151.959,151.836
1063.740,150.684,150.843,150.802,150.650,150.954,151.449,151.745,151.552,151.524
1064.240,150.871,151.093,150.834,150.838,151.079,151.480,151.870,151.615,151.586
1064.740,151.684,151.843,151.459,151.463,151.829,152.199,152.432,152.334,152.305
1065.271,152.496,152.875,152.334,152.369,152.610,153.199,153.463,153.209,153.149
1065.771,153.402,153.781,153.396,153.275,153.454,154.136,154.338,154.084,154.086
1066.271,154.402,154.375,154.115,154.150,154.454,154.886,155.213,154.990,154.899
1066.803,154.965,154.906,154.646,154.807,155.173,155.574,155.838,155.521,155.555
1067.303,155.652,155.812,155.584,155.744,155.735,156.480,156.557,156.427,156.305
1067.803,156.121,156.406,156.146,156.244,156.204,157.136,157.151,157.177,156.805
1068.334,156.152,156.406,156.209,156.119,156.360,156.917,157.182,157.084,156.961
1068.834,155.965,156.062,155.677,155.807,156.016,156.511,156.838,156.740,156.774
1069.334,155.465,155.656,155.427,155.182,155.610,156.230,156.463,156.365,156.086
1069.865,154.559,154.812,154.615,154.619,154.891,155.417,155.526,155.334,155.367
1070.365,153.340,153.531,153.302,153.369,153.423,154.230,154.245,154.146,154.180
1070.865,152.215,152.437,152.146,152.213,152.391,152.917,153.276,152.865,152.774
1071.396,151.590,151.718,151.521,151.463,151.673,152.136,152.432,152.365,151.930
1071.896,151.684,152.031,151.552,151.525,151.673,152.355,152.588,152.365,152.242
1072.396,151.652,152.125,151.740,151.557,151.766,152.417,152.776,152.396,152.430
1072.928,151.621,151.656,151.646,151.400,151.673,152.230,152.557,152.052,152.399
1073.428,151.496,151.687,151.490,151.244,151.673,152.167,152.401,152.052,151.992
1073.928,151.652,152.000,151.584,151.650,151.954,152.386,152.588,152.427,152.274
1074.459,152.434,152.562,152.084,152.182,152.423,152.980,153.182,152.990,152.805
1074.959,152.902,153.062,152.802,152.900,152.923,153.792,153.776,153.709,153.617
1075.459,153.434,153.562,153.459,153.369,153.516,154.355,154.401,154.084,154.055
1075.990,153.777,153.843,153.677,153.650,154.016,154.417,154.932,154.459,154.274
1076.490,153.746,153.843,153.521,153.400,153.923,154.324,154.588,154.209,154.242
1076.990,153.590,153.843,153.646,153.494,153.766,154.324,154.588,154.146,154.242
1077.521,153.684,153.906,153.802,153.619,153.923,154.542,154.588,154.365,154.274
1078.021,153.684,154.000,153.646,153.713,153.923,154.511,154.557,154.427,154.367
1078.521,153.652,153.781,153.521,153.619,153.798,154.511,154.401,154.177,154.367
1079.053,153.652,153.593,153.771,153.557,153.798,154.386,154.495,154.240,153.992
1079.553,154.027,153.906,153.677,153.682,153.860,154.542,154.651,154.646,154.305
1080.053,154.465,154.625,154.209,154.307,154.548,155.011,155.276,155.084,155.149
1080.584,155.121,155.343,154.959,155.119,155.516,155.792,156.088,155.584,155.805
1081.084,155.590,155.875,155.334,155.400,155.735,156.199,156.432,156.177,156.274
1081.584,155.465,155.968,155.459,155.525,155.641,156.199,156.463,156.240,156.086
1082.115,155.277,155.531,155.240,155.494,155.516,156.136,156.276,155.896,155.961
1082.615,155.152,155.250,154.896,154.994,155.485,155.824,155.995,155.740,155.649
1083.115,154.902,155.156,154.834,154.932,155.235,155.542,155.776,155.615,155.586
1083.646,154.871,155.062,154.771,154.650,154.798,155.417,155.745,155.459,155.399
1084.146,154.559,154.875,154.677,154.588,154.923,155.324,155.463,155.365,155.242
1084.678,154.465,154.968,154.646,154.588,154.766,155.292,155.463,155.302,155.117
1085.178,154.527,154.968,154.552,154.369,154.704,155.199,155.432,155.084,155.117
1085.678,154.652,154.781,154.709,154.338,154.704,155.167,155.463,155.146,155.242
1086.209,154.902,155.000,154.771,154.744,154.860,155.261,155.745,155.427,155.336
1086.709,154.965,155.312,154.990,154.900,155.235,155.730,155.963,155.615,155.555
1087.209,155.371,155.375,155.365,155.119,155.423,155.980,156.370,155.959,155.805
1087.740,155.402,155.750,155.396,155.588,155.735,156.230,156.495,156.052,156.086
1088.240,155.559,155.906,155.396,155.557,155.829,156.324,156.463,156.084,156.086
1088.740,155.340,155.843,155.365,155.400,155.641,156.199,156.401,156.021,156.024
1089.271,155.152,155.593,155.240,155.150,155.266,156.011,156.120,155.834,155.836
1089.771,154.902,155.250,154.959,154.932,154.985,155.699,155.870,155.646,155.461
1090.271,154.809,155.125,154.896,154.775,154.891,155.511,155.682,155.459,155.461
1090.803,154.840,154.906,154.740,154.713,154.891,155.511,155.682,155.334,155.461
1091.303,154.840,155.187,154.740,154.713,154.891,155.574,155.776,155.177,155.399
1091.803,154.965,155.218,154.990,154.869,155.016,155.699,155.870,155.271,155.555
1092.334,155.277,155.281,155.115,155.057,155.454,155.824,156.057,155.677,155.836
1092.834,155.434,155.500,155.334,155.369,155.704,156.074,156.401,155.959,156.086
1093.334,155.715,155.781,155.646,155.557,155.673,156.355,156.495,156.209,156.149
1093.865,155.777,156.093,155.709,155.869,155.798,156.386,156.682,156.396,156.211
1094.365,155.902,156.125,155.740,155.713,155.954,156.480,156.807,156.490,156.367
1094.865,155.777,156.062,155.584,155.494,155.923,156.386,156.776,156.334,156.336
1095.396,155.652,155.750,155.240,155.338,155.704,156.355,156.588,156.271,156.180
1095.896,155.309,155.625,155.177,155.275,155.610,156.167,156.276,156.021,155.992
1096.396,155.246,155.593,155.115,155.182,155.423,156.042,156.245,155.927,155.711
1096.928,155.277,155.562,155.084,155.150,155.423,156.074,156.151,155.927,155.617
1097.428,155.402,155.562,155.240,155.213,155.485,156.074,156.120,155.959,155.805
1097.928,155.496,155.687,155.459,155.244,155.579,156.136,156.120,155.990,155.961
1098.459,155.590,155.812,155.552,155.463,155.610,156.199,156.370,156.177,156.117
1098.959,155.684,155.906,155.709,155.713,155.954,156.480,156.588,156.396,156.367
1099.459,155.965,156.250,156.084,156.057,156.329,156.761,156.932,156.709,156.774
1099.990,156.527,156.656,156.334,156.432,156.579,157.105,157.245,157.084,157.149
1100.490,156.934,156.968,156.490,156.588,156.735,157.292,157.776,157.365,157.305
1100.990,156.871,157.062,156.459,156.525,156.798,157.386,157.901,157.459,157.367
1101.521,156.496,156.968,156.365,156.400,156.641,157.230,157.620,157.396,157.149
1102.021,156.121,156.562,156.146,156.025,156.235,156.886,157.151,156.865,156.742
1102.521,155.715,156.031,155.709,155.525,155.798,156.417,156.682,156.302,156.305
1103.053,155.371,155.625,155.334,155.213,155.548,156.261,156.463,156.021,155.992
1103.553,155.371,155.500,155.240,155.182,155.516,156.230,156.307,156.021,155.930
1104.053,155.496,155.656,155.240,155.244,155.516,156.074,156.245,156.084,155.930
1104.584,155.496,155.718,155.334,155.307,155.548,156.074,156.276,156.115,155.992
1105.084,155.621,155.843,155.459,155.494,155.641,156.324,156.526,156.271,156.242
1105.615,155.902,156.031,155.615,155.713,155.829,156.511,156.651,156.365,156.336
1106.115,155.934,156.125,155.677,155.619,155.954,156.636,156.745,156.365,156.430
1106.615,155.840,156.125,155.677,155.525,155.923,156.542,156.870,156.365,156.430
1107.146,155.621,155.937,155.677,155.525,155.798,156.261,156.713,156.302,156.242
1107.646,155.465,155.593,155.584,155.494,155.610,156.136,156.463,156.115,155.992
1108.146,155.465,155.562,155.302,155.275,155.454,156.074,156.432,155.896,155.711
1108.678,155.309,155.593,155.146,155.088,155.298,155.980,156.213,155.802,155.680
1109.178,155.246,155.593,155.146,155.057,155.298,155.917,156.120,155.802,155.711
1109.678,155.340,155.562,155.146,155.150,155.298,155.949,156.151,155.896,155.805
1110.209,155.496,155.625,155.334,155.244,155.391,156.105,156.370,156.177,156.086
1110.709,155.684,155.968,155.646,155.525,155.766,156.261,156.713,156.427,156.336
1111.209,156.027,156.406,155.927,155.932,156.173,156.730,157.026,156.646,156.617
1111.740,156.340,156.687,156.302,156.213,156.548,157.230,157.338,157.021,156.992
1112.240,156.559,156.906,156.584,156.557,156.766,157.511,157.651,157.302,157.211
1112.740,156.652,156.968,156.552,156.588,156.798,157.449,157.651,157.427,157.180
1113.271,156.465,156.718,156.146,156.213,156.641,157.261,157.370,157.115,156.899
1113.771,155.996,156.250,155.802,155.838,156.141,156.761,156.932,156.552,156.524
1114.271,155.621,155.906,155.615,155.557,155.829,156.199,156.588,156.240,156.180
1114.803,155.371,155.750,155.427,155.213,155.704,156.042,156.338,155.959,155.867
1115.303,155.246,155.593,155.209,155.088,155.391,156.042,156.213,155.709,155.680
1115.803,155.340,155.437,155.209,155.182,155.360,156.042,156.182,155.802,155.805
1116.334,155.434,155.531,155.396,155.275,155.485,156.136,156.338,155.990,155.961
1116.834,155.434,155.781,155.396,155.432,155.704,156.355,156.620,156.302,156.242
1117.334,155.965,156.250,155.834,155.838,156.016,156.699,157.026,156.771,156.711
1117.865,156.809,156.968,156.584,156.619,156.766,157.261,157.557,157.334,157.399
1118.365,157.590,157.843,157.615,157.432,157.766,158.292,158.276,158.240,158.305
1118.865,158.527,158.812,158.584,158.494,158.891,159.417,159.401,159.396,159.336
1119.396,159.090,159.562,159.146,159.307,159.641,160.355,160.463,160.271,160.242
1119.896,159.152,159.781,159.427,159.463,159.923,160.792,160.995,160.677,160.617
1120.396,158.996,159.531,159.334,159.275,159.860,160.824,160.995,160.677,160.617
1120.928,158.527,159.062,158.865,158.963,159.329,160.324,160.463,160.115,160.305
1121.428,157.934,158.281,157.959,157.994,158.329,159.261,159.526,158.990,159.211
1121.928,157.027,157.312,156.834,156.963,157.485,158.011,158.338,157.834,157.899
1122.459,156.121,156.375,156.052,155.994,156.579,157.136,157.182,157.052,156.961
1122.959,155.496,155.875,155.521,155.463,155.735,156.417,156.463,156.459,156.399
1123.459,155.277,155.593,155.209,155.275,155.298,156.074,156.245,156.052,156.055
1123.990,155.090,155.500,155.271,155.182,155.329,155.886,156.088,155.740,155.742
1124.490,155.090,155.500,155.240,155.213,155.454,155.824,156.182,155.771,155.742
1125.021,155.434,155.781,155.240,155.307,155.516,155.949,156.245,156.084,156.024
1125.521,155.652,155.937,155.552,155.494,155.735,156.386,156.557,156.459,156.305
1126.021,156.184,156.437,156.115,156.057,156.329,156.886,157.120,157.052,156.836
1126.553,156.715,157.062,156.802,156.775,157.141,157.449,157.870,157.615,157.555
1127.053,157.215,157.406,157.334,157.275,157.548,157.980,158.276,158.115,158.149
1127.553,157.496,157.468,157.584,157.307,157.704,158.230,158.495,158.365,158.180
1128.084,157.527,157.718,157.584,157.463,157.704,158.324,158.588,158.365,158.180
1128.584,157.527,157.718,157.427,157.494,157.735,158.324,158.588,158.302,158.336
1129.084,157.309,157.343,157.115,157.369,157.610,158.292,158.432,158.115,158.336
1129.615,156.871,157.062,156.834,156.900,157.204,157.792,158.057,157.740,157.805
1130.115,156.121,156.343,156.115,156.057,156.423,156.917,157.245,156.771,157.055
1130.615,155.559,155.906,155.365,155.244,155.735,156.230,156.432,156.115,156.305
1131.146,155.246,155.406,154.896,155.025,155.329,155.761,156.057,155.552,155.899
1131.646,154.902,155.281,154.740,154.838,155.204,155.636,155.713,155.521,155.805
1132.146,154.902,155.125,154.834,154.807,155.266,155.636,155.713,155.459,155.555
1132.678,154.871,155.250,154.834,154.713,155.266,155.699,155.901,155.427,155.399
1133.178,155.059,155.406,154.865,154.963,155.110,155.542,155.932,155.646,155.524
1133.678,155.371,155.875,155.302,155.432,155.454,155.917,156.401,155.896,155.930
1134.209,155.715,156.406,155.740,155.650,155.954,156.542,156.776,156.615,156.492
1134.709,156.371,156.812,156.334,156.307,156.641,157.105,157.307,157.302,157.055
1135.209,156.809,157.031,156.927,156.838,157.141,157.636,157.932,157.584,157.680
1135.740,157.340,157.468,157.177,157.213,157.360,158.105,158.307,158.021,158.117
1136.240,157.402,157.750,157.271,157.463,157.579,158.355,158.307,158.021,158.055
1136.740,157.340,157.750,157.271,157.369,157.829,158.261,158.495,158.021,158.149
1137.271,157.277,157.468,157.240,157.057,157.641,158.386,158.495,158.271,158.117
