Date/Time :,2018/12/06 @ 03:08:06 PM,2018/12/07 @ 03:15:05 PM,2018/12/08 @ 02:54:44 PM,2018/12/09 @ 03:01:52 PM,2018/12/10 @ 03:08:19 PM,2018/12/11 @ 03:15:13 PM,2018/12/12 @ 02:53:47 PM
Survey Type :,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS
X Units :,Meters,Meters,Meters,Meters,Meters,Meters,Meters
Y Units :,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius
Calibrated Depth Interval :,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Distance Average :,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Time Average :,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59
Asset :,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2
Probe Name :,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2,1BP2
Distance (m),Temp(C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C)

1438.556,173.423,175.035,175.484,179.136,213.306,252.217,
1439.087,172.766,174.472,175.421,179.449,212.619,251.530,
1439.587,172.391,173.722,175.202,179.668,213.275,252.655,
1440.087,171.985,173.254,175.234,180.168,214.025,252.811,
1440.619,172.016,173.097,175.359,180.886,214.525,252.936,
1441.119,171.735,172.816,175.515,181.511,214.338,255.186,
1441.619,171.454,172.816,175.484,181.449,214.994,254.405,
1442.150,171.016,172.535,175.234,181.199,213.775,253.186,
1442.650,170.704,171.629,174.921,180.761,212.494,250.998,
1443.150,170.704,171.629,174.327,180.293,213.338,251.030,
1443.681,170.766,172.066,174.390,180.730,212.494,250.936,
1444.181,171.329,172.535,174.984,180.886,211.994,251.967,
1444.681,171.329,172.847,175.390,180.886,214.869,251.623,
1445.212,171.673,172.941,175.327,180.543,213.463,251.905,
1445.712,171.579,172.816,175.296,180.636,214.244,251.936,
1446.212,171.829,172.816,175.234,180.636,212.338,251.811,
1446.744,171.548,172.441,174.890,180.355,213.213,252.467,
1447.244,171.110,172.254,174.890,180.261,212.275,252.123,
1447.744,171.766,173.004,174.640,180.386,212.306,252.123,
1448.275,171.954,172.941,175.015,180.511,212.744,251.248,
1448.775,172.141,173.316,175.421,180.449,214.181,251.998,
1449.275,172.391,173.316,175.484,180.699,212.963,253.155,
1449.806,172.516,173.660,175.671,181.261,211.994,252.655,
1450.306,172.485,173.816,175.734,181.011,212.150,251.311,
1450.806,172.829,174.035,176.015,181.355,213.681,252.373,
1451.337,172.829,174.222,176.452,181.418,212.400,252.373,
1451.837,173.266,174.441,176.077,181.230,213.056,251.842,
1452.337,173.391,174.410,176.234,181.324,213.431,252.748,
1452.869,173.298,174.410,176.640,181.574,213.869,252.530,
1453.369,173.110,174.535,176.577,182.011,213.525,253.248,
1453.869,172.673,174.222,176.015,181.449,213.431,252.248,
1454.400,172.516,173.785,175.734,181.105,212.588,251.748,
1454.900,172.204,173.254,175.327,180.449,212.181,252.936,
1455.400,172.266,172.941,174.546,179.699,211.088,251.592,
1455.931,172.110,172.941,174.640,179.199,210.681,250.623,
1456.431,171.829,173.004,174.515,179.199,211.244,249.342,
1456.931,171.735,172.910,174.452,179.449,211.838,251.311,
1457.462,171.579,172.660,174.265,179.199,211.150,249.998,
1457.962,171.516,172.410,174.327,179.043,210.869,249.842,
1458.494,171.516,172.847,174.421,179.074,211.025,251.186,
1458.994,171.704,172.722,174.671,179.324,211.650,250.248,
1459.494,171.985,172.754,174.577,179.074,212.088,250.561,
1460.025,171.829,172.754,174.671,179.324,212.088,250.498,
1460.525,171.673,172.754,174.671,179.230,211.306,250.061,
1461.025,171.454,172.722,174.296,179.074,211.838,249.436,
1461.556,171.329,172.472,174.077,178.886,210.369,249.186,
1462.056,171.485,172.472,174.265,179.199,209.994,250.748,
1462.556,171.360,172.660,174.452,178.949,209.994,250.405,
1463.087,171.641,172.722,174.140,179.168,211.244,250.123,
1463.587,171.610,172.722,174.265,178.886,211.213,247.155,
1464.087,171.423,172.441,174.265,178.886,212.088,247.623,
1464.619,171.235,172.566,174.171,178.605,210.213,248.873,
1465.119,171.235,172.410,174.015,178.730,209.900,248.405,
1465.619,171.204,172.410,174.234,179.043,211.088,250.061,
1466.150,171.173,172.379,174.296,178.918,211.369,249.248,
1466.650,171.110,172.597,174.234,178.824,211.150,248.373,
1467.150,171.204,172.785,174.234,179.043,211.681,248.905,
1467.681,171.360,172.472,174.202,179.105,212.494,248.342,
1468.181,171.485,172.722,174.296,178.855,210.588,249.342,
1468.681,171.360,172.472,174.234,178.980,211.619,249.686,
1469.212,171.360,172.472,174.515,178.918,210.650,249.123,
1469.712,171.360,172.285,174.421,178.980,211.619,249.092,
1470.212,171.016,172.504,174.140,178.855,211.838,248.155,
1470.744,171.079,172.504,174.296,178.855,210.056,250.436,
1471.244,171.360,172.129,174.265,178.949,210.056,250.123,
1471.744,171.204,172.379,174.140,178.949,211.306,248.248,
1472.275,170.954,172.535,174.421,179.011,211.463,249.061,
1472.775,170.985,172.504,174.296,178.949,209.931,248.842,
1473.275,171.048,172.504,174.609,179.449,209.400,250.592,
1473.806,171.079,172.472,174.421,178.980,209.338,249.811,
1474.306,170.829,172.379,174.234,178.761,209.931,248.436,
1474.806,171.110,172.660,174.421,178.574,209.025,248.655,
1475.337,171.141,172.566,174.077,178.480,208.744,248.311,
1475.837,171.298,172.316,173.921,178.293,208.619,247.655,
1476.337,171.016,172.379,173.984,178.511,209.306,249.248,
1476.869,171.516,172.629,174.202,178.168,208.650,248.342,
1477.369,171.266,172.785,174.109,178.355,209.025,248.373,
1477.869,170.954,172.472,174.015,178.230,209.556,248.561,
1478.400,171.110,172.472,173.921,177.761,209.806,247.811,
1478.900,170.766,172.379,173.765,178.011,209.400,247.842,
1479.431,170.891,172.097,173.640,177.793,208.963,247.842,
1479.931,170.579,172.066,173.546,177.793,189.150,248.280,
1480.431,170.391,171.722,173.702,177.730,208.838,247.498,
1480.962,170.860,172.254,174.015,178.199,209.619,247.780,
1481.462,171.610,173.441,175.234,179.543,211.213,250.530,
1481.962,173.173,175.254,177.202,182.168,213.275,254.748,
1482.494,174.735,176.691,178.952,184.011,211.275,257.311,
1482.994,175.516,177.004,178.952,184.418,215.994,257.686,
1483.494,175.485,176.910,178.859,184.355,216.681,256.186,
1484.025,174.923,176.785,178.671,184.074,216.088,255.280,
1484.525,174.048,175.847,177.765,183.511,216.306,254.498,
1485.025,172.266,174.035,176.202,181.855,214.806,253.655,
1485.556,170.985,172.535,174.546,179.480,211.556,252.686,
1486.056,170.516,172.316,173.921,178.324,210.275,249.748,
1486.556,170.454,171.941,173.921,177.949,209.338,247.811,
1487.087,170.141,171.941,173.515,178.074,209.056,248.217,
1487.587,169.641,171.222,173.171,177.824,208.056,247.311,
1488.087,169.579,171.222,172.640,177.480,208.181,247.405,
1488.619,169.360,171.160,172.577,177.074,207.650,246.373,
1489.119,169.266,170.879,172.296,177.011,208.150,246.405,
1489.619,169.360,171.129,172.390,176.699,207.056,246.873,
1490.150,169.141,170.816,172.359,176.949,207.338,246.123,
1490.650,168.923,170.597,172.077,176.730,207.400,245.717,
1491.150,169.079,170.847,172.109,176.543,207.713,244.717,
1491.681,169.016,170.816,172.234,176.605,208.056,245.686,
1492.181,168.954,170.441,172.046,176.355,207.056,245.342,
1492.681,168.704,170.316,172.296,176.636,206.744,244.780,
1493.212,168.766,170.379,172.046,176.511,208.088,244.217,
1493.712,168.735,170.379,171.921,175.886,206.650,245.873,
1494.212,168.673,170.097,172.171,176.261,206.994,245.217,
1494.744,168.579,170.472,172.171,176.543,207.619,245.373,
1495.244,168.766,170.722,172.140,176.543,207.306,245.498,
1495.744,168.798,170.566,172.140,176.355,207.306,244.873,
1496.275,168.485,169.941,172.265,176.230,205.650,244.780,
1496.775,168.485,170.285,171.952,176.324,206.181,242.967,
1497.275,168.516,170.066,171.702,176.136,206.056,244.342,
1497.806,168.485,169.816,171.671,175.949,206.244,244.623,
1498.306,168.423,169.785,171.921,175.855,206.306,243.842,
1498.837,168.423,170.066,171.734,175.668,206.400,243.405,
1499.337,168.704,170.472,171.984,176.105,206.275,244.342,
1499.837,168.329,170.222,171.921,176.168,206.463,243.811,
1500.369,168.610,169.941,171.765,176.293,207.431,243.811,
1500.869,168.798,170.660,172.202,176.543,207.306,244.530,
1501.369,168.766,170.504,171.921,176.386,207.806,244.123,
1501.900,168.423,170.035,171.765,176.386,205.963,244.373,
1502.400,168.173,169.816,171.671,175.918,206.275,244.686,
1502.900,167.766,169.785,171.359,175.761,206.056,244.061,
1503.431,167.704,169.597,171.171,175.324,205.150,243.373,
1503.931,167.454,168.910,170.734,174.886,204.556,242.655,
1504.431,167.141,168.941,170.671,174.980,205.681,241.967,
1504.962,167.173,169.441,170.859,175.136,205.338,243.623,
1505.462,166.985,168.847,170.546,174.855,204.869,242.842,
1505.962,166.798,168.441,170.171,174.574,205.713,243.780,
1506.494,166.766,168.972,170.327,174.449,206.088,243.748,
1506.994,166.798,169.004,170.452,174.511,205.963,243.655,
1507.494,166.798,168.722,170.515,174.449,205.963,243.373,
1508.025,166.985,168.785,170.577,174.605,205.963,242.342,
1508.525,167.235,169.472,171.077,175.293,207.556,243.061,
1509.025,167.891,169.910,171.577,175.636,206.963,245.248,
1509.556,167.923,169.847,171.546,175.918,207.150,245.717,
1510.056,167.235,169.347,170.984,175.543,207.244,243.717,
1510.556,166.923,169.066,170.765,175.543,205.869,242.342,
1511.087,166.360,168.347,170.484,174.824,206.650,241.967,
1511.587,165.516,167.566,169.827,174.386,204.806,242.592,
1512.087,165.985,167.972,169.609,173.855,205.681,243.561,
1512.619,166.516,168.722,170.140,174.730,206.056,243.405,
1513.119,166.798,168.597,170.702,175.324,206.525,244.936,
1513.619,166.360,168.472,170.609,175.261,206.525,243.748,
1514.150,166.298,168.629,170.327,175.324,206.806,243.592,
1514.650,167.235,169.566,170.765,175.324,206.650,244.155,
1515.150,168.141,170.472,171.984,176.011,208.056,245.186,
1515.681,168.141,170.004,172.140,176.699,208.025,246.061,
1516.181,168.266,169.847,172.077,176.043,207.869,246.373,
1516.681,167.673,169.566,171.577,176.261,207.744,244.967,
1517.212,167.798,169.941,171.359,175.886,208.181,245.155,
1517.712,167.766,169.629,171.452,175.386,207.744,245.248,
1518.212,167.610,169.754,171.452,175.543,206.619,245.280,
1518.744,168.048,169.754,171.140,175.886,207.525,244.436,
1519.244,167.829,169.597,171.296,176.043,207.181,244.998,
1519.775,167.579,169.222,171.202,176.043,206.744,246.655,
1520.275,167.641,169.379,171.640,176.230,206.650,244.061,
1520.775,167.641,169.629,171.640,176.324,207.838,245.217,
1521.306,167.704,169.441,171.609,176.480,208.181,245.311,
1521.806,167.548,169.379,171.421,176.636,208.150,247.092,
1522.306,167.548,169.597,171.827,176.324,208.369,247.248,
1522.837,167.735,169.722,171.734,176.293,208.650,245.592,
1523.337,167.641,170.066,171.827,176.480,208.244,246.342,
1523.837,168.141,170.410,172.265,177.011,208.369,247.186,
1524.369,168.329,170.785,172.796,177.199,208.744,247.186,
1524.869,168.829,171.160,172.734,177.136,208.088,246.061,
1525.369,169.048,171.222,172.890,177.574,207.619,245.998,
1525.900,169.485,171.691,173.046,177.761,207.681,247.155,
1526.400,169.360,171.535,172.890,177.543,208.869,246.342,
1526.900,169.923,171.941,173.327,178.136,207.775,246.092,
1527.431,170.141,172.129,173.890,178.418,207.775,246.780,
1527.931,170.423,172.191,173.859,178.386,208.619,246.405,
1528.431,170.454,172.004,173.484,177.699,208.963,247.967,
1528.962,170.391,172.160,173.577,177.793,208.431,247.530,
1529.462,170.641,172.254,173.952,177.886,209.556,247.811,
1529.962,170.391,172.597,174.046,178.543,208.556,247.311,
1530.494,170.579,172.847,174.202,178.980,209.306,247.155,
1530.994,170.173,172.129,173.859,178.855,209.681,248.217,
1531.494,169.579,171.691,173.484,177.886,208.525,247.280,
1532.025,169.391,171.691,173.140,177.543,208.963,247.373,
1532.525,168.954,171.504,173.015,177.605,208.619,246.530,
1533.025,168.923,171.504,173.234,177.699,207.744,245.436,
1533.556,168.985,171.472,173.390,178.136,202.119,247.373,
1534.056,168.954,171.097,173.327,177.949,209.431,248.155,
1534.556,168.641,171.379,173.046,177.699,208.463,248.436,
1535.087,168.954,171.941,173.390,177.855,189.150,247.967,
1535.587,169.641,171.785,173.859,178.105,209.994,247.998,
1536.087,169.579,171.816,173.702,178.355,210.025,247.998,
1536.619,169.735,172.129,174.077,178.449,209.088,249.592,
1537.119,169.610,172.035,174.077,178.449,209.556,248.092,
1537.619,169.579,171.816,173.796,178.668,209.994,248.092,
1538.150,169.923,172.129,174.046,178.761,209.681,249.248,
1538.650,169.954,172.285,174.171,178.918,210.400,251.092,
1539.150,170.423,172.566,174.390,178.886,209.900,249.717,
1539.681,171.079,172.785,174.640,179.480,211.119,250.967,
1540.181,171.391,172.941,175.109,179.543,210.838,249.936,
1540.712,171.298,173.129,175.171,179.980,210.525,249.936,
1541.212,171.985,173.785,175.765,180.136,210.525,250.748,
1541.712,171.829,174.097,176.202,180.418,195.963,251.811,
1542.244,171.173,173.410,175.484,180.168,210.806,250.217,
1542.744,170.673,173.097,175.484,180.043,211.338,251.217,
1543.244,170.954,173.410,175.546,180.168,211.369,251.717,
1543.775,170.829,173.629,175.546,180.168,195.056,252.092,
1544.275,170.891,173.472,175.702,180.168,213.213,252.092,
1544.775,171.235,174.066,176.077,180.636,213.650,251.873,
1545.306,171.548,174.066,176.140,181.043,212.931,252.686,
1545.806,171.485,174.129,176.140,181.136,212.306,251.561,
1546.306,171.610,173.941,176.015,180.699,211.838,250.905,
1546.837,171.673,174.097,175.827,180.480,212.713,250.186,
1547.337,172.110,174.097,176.202,181.293,211.994,250.873,
1547.837,172.423,174.410,176.484,181.355,211.556,252.686,
1548.369,172.329,174.129,176.140,181.043,212.900,253.592,
1548.869,172.329,174.347,176.390,181.136,199.650,254.280,
1549.369,172.391,174.347,176.452,181.293,213.463,253.155,
1549.900,172.798,174.410,176.484,181.418,201.244,251.998,
1550.400,172.985,174.722,176.609,181.793,213.494,253.623,
1550.900,173.329,175.160,176.921,181.918,212.400,252.311,
1551.431,173.329,175.379,177.015,181.918,213.213,253.905,
1551.931,173.579,175.629,177.171,182.043,213.494,253.811,
1552.431,173.579,175.879,177.234,181.980,193.931,252.998,
1552.962,174.016,175.972,177.234,182.199,212.556,252.186,
1553.462,173.985,175.785,176.952,182.043,210.681,254.155,
1553.962,173.235,175.129,176.702,182.043,213.056,253.811,
1554.494,173.235,175.129,177.296,182.199,213.181,253.811,
1554.994,173.360,175.129,177.390,182.293,214.088,253.998,
1555.494,173.173,175.191,177.202,182.355,212.525,253.998,
1556.025,173.173,175.285,177.234,182.605,203.838,255.467,
1556.525,172.860,175.379,177.109,181.949,214.275,253.748,
1557.025,173.173,175.379,177.202,182.074,213.900,253.342,
1557.556,173.329,175.847,178.015,182.636,195.431,255.561,
1558.056,173.798,176.129,178.390,182.949,211.713,255.248,
1558.556,173.485,176.222,178.077,183.043,206.556,254.467,
1559.087,173.235,175.785,178.015,182.918,214.025,253.717,
1559.587,173.673,176.472,178.296,182.793,194.463,252.092,
1560.119,174.235,176.754,178.765,183.293,193.775,253.498,
1560.619,174.641,176.847,178.702,183.324,214.275,253.811,
1561.119,174.798,176.847,178.452,182.949,194.619,253.780,
1561.650,174.610,176.566,178.296,182.855,195.931,252.248,
1562.150,174.548,175.972,177.765,182.074,192.931,252.061,
1562.650,174.204,176.254,177.796,182.261,211.431,252.811,
1563.181,174.266,176.160,177.484,182.355,211.588,251.498,
1563.681,174.173,176.347,177.452,182.793,195.994,251.780,
1564.181,174.329,176.316,177.952,182.480,193.369,251.748,
1564.712,174.204,176.347,178.109,182.668,194.088,252.186,
1565.212,173.923,176.316,177.765,182.605,193.619,251.873,
1565.712,173.985,176.566,177.827,183.105,195.963,252.061,
1566.244,173.923,176.160,177.609,182.730,213.150,252.936,
1566.744,173.423,175.535,177.171,181.886,204.463,251.998,
1567.244,173.048,175.066,176.952,181.699,191.681,250.311,
1567.775,173.141,174.660,176.515,181.511,191.431,250.061,
1568.275,172.923,174.691,176.390,181.230,191.431,249.717,
1568.775,173.423,175.066,176.546,181.074,190.306,250.811,
1569.306,173.798,175.660,177.015,181.293,199.963,250.217,
1569.806,173.641,175.504,177.546,181.668,206.213,249.373,
1570.306,173.454,175.129,177.327,181.324,211.181,250.217,
1570.837,173.266,175.254,177.046,181.480,191.181,249.748,
1571.337,173.798,175.785,177.640,181.949,192.400,250.717,
1571.837,174.360,175.972,177.796,182.761,192.150,252.030,
1572.369,174.360,176.535,178.140,183.418,212.306,252.342,
1572.869,174.048,175.941,177.921,182.730,213.025,252.592,
1573.369,173.391,175.566,177.140,182.230,192.681,251.623,
1573.900,173.954,176.004,177.640,182.324,192.088,249.780,
1574.400,174.266,175.722,177.577,182.418,191.931,249.030,
1574.900,174.048,175.910,177.421,181.886,205.150,248.811,
1575.431,173.454,175.316,176.952,181.668,191.869,249.030,
1575.931,173.016,174.285,176.015,181.168,190.213,247.623,
1576.431,172.141,173.629,175.046,179.636,189.681,245.936,
1576.962,171.798,173.129,174.452,178.824,188.619,245.592,
1577.462,171.673,172.910,174.577,178.761,187.744,245.061,
1577.962,171.673,173.160,174.484,178.699,188.713,246.655,
1578.494,170.391,171.879,173.327,177.668,188.494,244.217,
1578.994,169.141,170.285,171.452,175.574,205.400,241.811,
1579.494,168.860,169.785,170.765,174.793,203.806,239.811,
1580.025,168.673,169.629,170.984,175.043,204.244,240.748,
1580.525,168.204,169.285,170.796,174.980,184.900,240.061,
1581.056,168.110,169.097,170.296,174.449,184.213,240.405,
1581.556,168.204,169.097,170.202,173.730,186.650,239.498,
1582.056,168.454,169.879,170.234,174.449,183.650,239.936,
1582.587,169.985,171.629,171.734,176.168,184.619,240.436,
1583.087,172.673,174.191,174.515,178.761,188.650,244.248,
1583.587,174.298,175.816,177.046,181.293,191.306,247.342,
1584.119,175.173,176.910,178.202,183.074,191.775,251.248,
1584.619,175.579,177.441,178.859,183.980,194.181,252.748,
1585.119,175.923,177.722,179.452,184.418,194.431,255.186,
1585.650,176.204,177.972,179.984,185.324,196.713,256.686,
1586.150,176.329,177.972,180.265,185.543,197.306,257.311,
1586.650,176.329,178.347,180.171,185.886,198.463,257.342,
1587.181,176.360,178.472,180.609,186.355,197.869,258.030,
1587.681,176.610,178.504,180.702,186.136,197.775,257.623,
1588.181,177.516,179.222,180.890,186.199,219.369,260.280,
1588.712,177.641,179.660,181.671,186.949,200.681,259.748,
1589.212,177.485,179.597,181.484,187.230,198.400,260.936,
1589.712,177.610,179.504,181.609,187.293,198.619,261.623,
1590.244,177.829,180.035,182.421,187.949,199.306,261.655,
1590.744,178.360,180.847,183.077,188.480,199.494,263.686,
1591.244,178.485,180.691,183.359,189.105,201.119,264.311,
1591.775,178.266,180.566,183.390,189.168,201.306,264.686,
1592.275,178.329,180.316,183.077,189.043,206.056,262.592,
1592.775,178.641,180.816,183.359,189.324,202.525,262.498,
1593.306,178.735,181.254,183.796,189.699,201.994,263.905,
1593.806,178.735,180.566,183.765,189.511,201.525,265.592,
1594.306,178.141,180.472,183.452,189.355,202.338,264.092,
1594.837,178.610,180.410,183.671,189.074,200.744,262.217,
1595.337,178.610,180.816,183.734,189.699,201.494,262.373,
1595.837,178.235,180.816,183.421,189.230,221.681,263.373,
1596.369,178.891,180.972,183.515,189.324,201.088,263.998,
1596.869,178.735,180.910,183.827,189.886,202.713,264.436,
1597.369,178.423,180.816,183.515,189.074,202.088,263.467,
1597.900,178.266,180.691,183.296,189.105,201.931,260.905,
1598.400,178.485,180.691,183.234,188.980,202.306,261.405,
1598.900,178.704,180.816,183.171,189.136,202.494,262.686,
1599.431,178.329,180.316,183.359,189.105,202.900,264.311,
1599.931,177.454,179.566,182.577,188.355,199.869,261.530,
1600.431,177.110,178.972,181.921,188.074,201.806,260.905,
1600.962,177.360,179.722,182.702,188.668,200.369,261.311,
1601.462,177.485,179.879,182.671,188.636,199.900,261.030,
1601.994,177.173,179.660,182.515,188.168,201.463,260.342,
1602.494,177.641,179.691,182.577,188.449,199.713,262.811,
1602.994,178.610,180.754,183.265,189.011,199.994,262.936,
1603.525,178.610,181.129,183.890,189.636,201.306,262.717,
1604.025,178.860,180.816,183.984,189.730,202.838,261.936,
1604.525,178.735,180.879,183.827,189.293,200.775,261.873,
1605.056,178.173,180.847,183.296,189.074,201.056,261.592,
1605.556,177.641,180.066,182.390,188.199,200.275,260.967,
1606.056,177.548,180.129,182.577,188.199,200.619,259.780,
1606.587,177.891,180.285,182.827,188.386,201.025,261.936,
1607.087,177.923,180.004,182.734,188.605,200.963,263.217,
1607.587,177.610,179.722,182.640,188.136,199.775,262.092,
1608.119,177.329,179.597,182.515,188.074,199.556,262.280,
1608.619,177.891,180.035,182.609,188.699,201.994,262.873,
1609.119,178.423,181.035,183.702,189.543,203.244,263.530,
1609.650,178.423,181.379,183.984,189.761,205.213,263.123,
1610.150,178.610,181.316,184.109,189.761,203.588,262.248,
1610.650,179.110,181.660,184.546,190.386,203.213,263.405,
1611.181,179.391,182.191,185.265,191.074,204.681,265.030,
1611.681,179.391,182.472,185.702,191.543,204.369,265.311,
1612.181,179.016,182.222,185.577,191.480,203.650,265.655,
1612.712,178.704,181.566,185.046,190.886,203.525,265.248,
1613.212,178.391,181.722,184.671,190.386,203.525,264.998,
1613.712,178.704,182.129,185.234,191.449,201.056,264.998,
1614.244,178.298,181.972,185.859,191.793,202.775,265.967,
1614.744,177.798,181.535,185.640,191.480,203.806,267.498,
1615.244,178.173,181.629,185.734,191.386,203.056,267.592,
1615.775,178.579,182.566,186.484,192.324,204.494,267.436,
1616.275,178.891,182.941,187.327,193.011,205.525,267.186,
1616.775,179.329,183.191,187.390,193.543,206.244,267.748,
1617.306,178.923,183.129,187.577,193.136,205.775,268.811,
1617.806,178.298,183.066,187.046,193.418,205.463,268.217,
1618.306,178.266,182.754,187.077,192.980,205.119,266.905,
1618.837,178.266,183.160,187.140,193.324,205.806,267.842,
1619.337,178.548,183.410,187.296,193.449,205.838,267.092,
1619.837,178.516,183.410,187.546,193.386,206.588,269.186,
1620.369,178.204,183.254,187.327,193.324,205.681,267.561,
1620.869,178.485,183.410,187.390,193.543,206.150,267.905,
1621.400,179.204,184.254,187.984,193.980,207.838,269.936,
1621.900,179.266,185.097,188.609,194.355,207.119,269.342,
1622.400,179.641,185.316,188.359,194.355,207.025,269.873,
1622.931,179.329,184.472,188.077,194.199,207.619,268.342,
1623.431,180.110,184.379,187.952,193.980,207.744,269.280,
1623.931,179.798,184.504,187.859,194.011,207.588,269.561,
1624.462,179.548,184.347,187.640,193.793,207.431,267.467,
1624.962,179.798,183.816,186.609,193.543,206.463,267.155,
1625.462,179.204,182.785,185.952,192.918,204.869,268.061,
1625.994,178.860,182.191,185.390,192.011,204.994,267.905,
1626.494,179.235,182.160,185.202,191.886,204.213,267.842,
1626.994,179.235,182.097,185.046,191.980,205.556,267.717,
1627.525,179.235,182.191,184.640,191.949,205.119,267.936,
1628.025,179.235,181.597,184.890,192.261,204.525,268.030,
1628.525,179.048,181.597,184.359,192.043,203.744,268.780,
1629.056,179.048,181.754,184.359,191.699,204.056,267.498,
1629.556,179.048,181.316,184.046,191.699,204.431,268.123,
1630.056,178.860,181.066,183.984,191.886,204.525,268.217,
1630.587,178.610,180.629,183.796,191.293,205.525,266.936,
1631.087,177.954,180.441,183.640,190.918,224.994,266.217,
1631.587,178.579,181.004,184.015,191.449,205.338,265.311,
1632.119,179.048,181.347,184.734,191.668,205.213,266.561,
1632.619,178.829,181.285,184.327,191.980,205.025,267.561,
1633.119,178.735,181.222,183.984,191.793,205.713,268.092,
1633.650,178.798,181.222,184.515,192.043,205.588,267.530,
1634.150,178.766,181.410,184.702,192.699,206.713,267.748,
1634.650,178.923,181.660,185.077,192.636,206.806,268.530,
1635.181,179.173,181.660,184.952,192.168,206.213,268.405,
1635.681,178.735,181.566,184.640,192.043,204.556,268.342,
1636.181,178.735,181.629,184.952,192.324,206.806,269.217,
1636.712,178.829,181.566,184.859,192.793,207.088,268.436,
1637.212,179.048,181.472,185.015,192.949,203.838,268.967,
1637.712,179.329,181.660,185.077,193.136,205.275,268.842,
1638.244,179.173,181.660,185.609,192.918,207.650,269.030,
1638.744,178.891,181.660,185.234,192.918,206.650,266.873,
1639.244,179.360,182.254,185.327,192.980,206.806,269.373,
1639.775,180.048,182.629,185.890,193.230,207.494,270.280,
1640.275,179.641,182.629,185.796,193.543,207.494,270.280,
1640.775,179.704,182.535,185.890,193.418,206.275,269.155,
1641.306,180.016,182.847,186.171,193.761,207.088,269.155,
1641.806,180.641,183.379,186.515,194.105,207.775,268.592,
1642.337,180.485,183.129,186.734,194.511,207.650,269.748,
1642.837,180.079,182.910,186.390,193.918,207.556,269.498,
1643.337,179.516,182.191,185.859,193.855,206.869,269.998,
1643.869,179.235,181.941,185.452,193.636,205.463,268.873,
1644.369,179.423,182.316,185.609,193.605,218.588,269.373,
1644.869,179.673,182.410,185.702,193.761,209.181,270.248,
1645.400,179.891,182.691,185.827,193.886,207.244,269.248,
1645.900,179.985,182.316,185.640,193.824,206.494,269.936,
1646.400,179.641,182.316,185.734,193.480,207.338,269.998,
1646.931,179.923,182.910,185.265,193.699,206.775,269.998,
1647.431,180.204,183.097,185.921,193.824,207.431,270.748,
1647.931,180.266,182.816,186.109,194.043,207.869,270.311,
1648.462,180.329,182.410,185.796,193.699,207.650,270.498,
1648.962,179.829,182.379,185.546,193.168,206.994,270.967,
1649.462,180.016,182.410,185.546,192.980,207.713,269.530,
1649.994,180.579,183.254,185.734,193.199,206.369,271.186,
1650.494,180.579,183.035,186.015,193.386,208.119,270.998,
1650.994,180.423,182.785,185.859,193.543,206.431,271.186,
1651.525,180.204,182.566,185.359,192.980,206.431,270.280,
1652.025,180.391,182.566,185.452,192.761,207.588,270.155,
1652.525,180.298,183.004,185.484,192.855,205.963,270.186,
1653.056,180.548,182.972,185.765,192.855,206.869,268.155,
1653.556,180.860,182.816,185.421,192.543,206.744,268.998,
1654.056,181.204,183.160,185.609,192.699,205.525,270.561,
1654.587,181.173,183.504,185.577,192.730,205.806,270.311,
1655.087,181.360,183.441,185.609,192.886,205.119,270.248,
1655.587,181.798,183.285,185.671,192.605,205.650,270.123,
1656.119,181.173,183.097,185.609,192.199,206.025,269.530,
1656.619,180.923,183.129,184.921,191.511,205.900,269.467,
1657.119,181.141,183.441,185.140,191.261,205.119,269.217,
1657.650,181.141,183.597,185.515,191.699,204.806,267.717,
1658.150,181.454,183.472,185.515,191.605,206.088,267.873,
1658.650,181.454,183.660,185.702,191.605,204.431,266.998,
1659.181,181.735,183.691,185.702,192.074,204.275,267.998,
1659.681,182.391,184.535,186.109,192.324,204.369,267.686,
1660.181,182.641,184.316,186.077,192.168,205.463,268.030,
1660.712,182.641,184.254,186.171,191.449,204.119,265.248,
1661.212,182.204,184.004,185.890,191.355,203.150,264.998,
1661.712,182.016,183.535,185.640,191.136,202.931,264.467,
1662.244,181.860,183.597,185.484,191.136,202.275,264.842,
1662.744,181.891,183.535,185.234,190.699,201.713,264.967,
1663.275,181.579,183.379,185.202,190.543,201.525,265.280,
1663.775,181.298,183.004,185.015,190.136,201.556,263.311,
1664.275,180.891,182.535,184.765,189.574,202.838,262.217,
1664.806,181.329,182.972,184.921,190.480,202.775,261.842,
1665.306,181.641,183.441,185.452,190.793,202.556,262.280,
1665.806,181.516,183.785,185.421,190.636,201.931,262.405,
1666.337,181.641,183.472,185.109,190.605,200.369,263.873,
1666.837,181.298,182.847,184.452,190.480,201.088,264.405,
