Date/Time :,2020/12/15 @ 12:41:58 PM,2020/12/16 @ 12:33:16 PM,2020/12/17 @ 12:41:21 PM,2020/12/18 @ 12:48:45 PM,2020/12/19 @ 12:40:49 PM,2020/12/20 @ 12:48:20 PM,2020/12/21 @ 12:39:27 PM,2020/12/22 @ 12:47:51 PM,2020/12/23 @ 12:40:09 PM
Survey Type :,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS,FINAL_DTS
X Units :,Meters,Meters,Meters,Meters,Meters,Meters,Meters,Meters,Meters
Y Units :,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius
Calibrated Depth Interval :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Distance Average :,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Time Average :,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59,23:59:59
Asset :,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6
Probe Name :,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6,1AP6
Distance (m),Temp(C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C),Temp (C)

1211.827,161.263,160.570,160.747,161.571,161.106,161.095,161.971,162.359,162.620
1212.327,161.356,160.851,161.028,162.071,161.512,161.283,162.315,162.640,163.058
1212.827,161.356,160.914,161.122,162.071,161.450,161.689,162.315,162.703,163.214
1213.359,161.044,160.695,160.778,161.696,161.106,161.470,162.158,162.484,162.995
1213.859,160.513,160.101,160.184,161.165,160.637,160.752,161.596,161.921,162.495
1214.390,160.044,159.570,159.528,160.571,160.168,160.189,160.971,161.390,161.902
1214.890,159.981,159.664,159.622,160.633,160.293,160.345,161.096,161.390,161.902
1215.390,160.388,160.164,160.247,161.290,160.731,161.033,161.783,162.234,162.558
1215.921,160.700,160.414,160.747,161.758,161.075,161.439,162.127,162.828,163.152
1216.421,160.731,160.383,160.747,161.696,161.075,161.408,162.127,162.828,163.027
1216.921,160.763,160.445,160.653,161.477,161.075,161.377,162.096,162.703,162.933
1217.452,160.700,160.445,160.497,161.352,160.950,161.252,162.033,162.515,162.745
1217.952,160.356,160.226,160.059,160.946,160.575,160.908,161.596,162.140,162.370
1218.452,160.106,159.851,159.903,160.633,160.325,160.752,161.315,161.953,162.214
1218.984,160.263,160.008,160.215,160.946,160.512,160.845,161.596,162.109,162.402
1219.484,160.919,160.601,160.840,161.571,161.137,161.314,162.002,162.484,162.933
1219.984,161.450,161.133,161.215,162.040,161.543,161.752,162.533,162.921,163.214
1220.515,161.700,161.226,161.215,162.040,161.606,161.752,162.627,162.890,163.120
1221.015,161.388,161.101,160.840,161.758,161.231,161.408,162.221,162.515,162.777
1221.515,160.669,160.414,160.309,161.227,160.543,160.970,161.596,161.859,162.339
1222.046,160.544,160.195,160.247,161.040,160.481,160.689,161.471,161.828,162.152
1222.546,161.169,160.851,160.840,161.821,161.231,161.252,162.065,162.265,162.558
1223.046,161.981,161.726,161.747,162.977,162.106,162.252,162.908,163.296,163.308
1223.577,163.169,162.570,162.872,163.758,163.137,163.220,163.783,164.234,164.339
1224.077,164.231,163.726,163.840,164.758,164.200,164.252,164.752,165.234,165.527
1224.577,164.669,164.289,164.465,165.352,165.043,164.939,165.346,165.953,166.152
1225.109,164.356,164.101,164.278,164.977,164.793,164.658,165.190,165.640,165.902
1225.609,163.575,163.289,163.434,164.008,163.825,163.720,164.377,164.640,165.058
1226.109,162.731,162.414,162.465,163.102,162.856,162.627,163.440,163.671,163.995
1226.640,162.013,161.633,161.778,162.446,162.106,162.033,162.721,163.078,163.370
1227.140,161.325,160.914,161.184,161.977,161.543,161.595,162.221,162.578,162.933
1227.640,160.606,160.320,160.528,161.227,160.918,161.095,161.752,161.953,162.308
1228.171,160.044,159.695,159.872,160.508,160.231,160.377,161.033,161.296,161.652
1228.671,159.419,159.133,159.403,160.040,159.762,159.845,160.471,160.828,161.152
1229.171,159.294,159.008,159.153,160.040,159.606,159.752,160.471,160.640,160.964
1229.702,159.669,159.351,159.278,160.446,159.700,159.814,160.596,160.640,160.995
1230.202,159.669,159.351,159.309,160.383,159.637,159.720,160.533,160.640,160.933
1230.702,159.169,158.601,158.747,159.790,159.168,159.283,160.096,160.296,160.589
1231.234,158.888,158.289,158.497,159.540,158.856,158.970,159.596,159.953,160.433
1231.734,159.606,159.039,159.184,160.165,159.512,159.502,160.190,160.515,160.995
1232.234,160.981,160.476,160.653,161.633,161.012,161.033,161.658,161.984,162.214
1232.765,162.044,161.789,161.747,162.727,162.200,162.158,162.721,162.984,163.183
1233.265,162.294,161.976,161.997,162.977,162.200,162.189,162.908,162.984,163.245
1233.765,161.919,161.476,161.684,162.508,161.981,161.814,162.502,162.515,162.902
1234.296,161.388,160.945,161.278,161.946,161.575,161.377,162.127,162.359,162.683
1234.796,160.825,160.508,160.622,161.415,161.106,161.220,162.002,162.203,162.527
1235.327,160.263,160.039,159.934,160.852,160.575,160.877,161.533,161.953,162.152
1235.827,159.669,159.383,159.497,160.290,159.981,160.252,160.908,161.515,161.527
1236.327,159.388,158.976,159.215,160.008,159.700,159.752,160.315,160.828,161.027
1236.859,159.231,158.820,158.997,159.883,159.387,159.345,160.002,160.484,160.683
1237.359,159.013,158.508,158.653,159.602,159.106,159.002,159.783,160.140,160.402
1237.859,158.888,158.414,158.434,159.383,158.981,158.845,159.658,159.984,160.027
1238.390,158.919,158.664,158.622,159.540,159.075,158.970,159.783,159.984,160.152
1238.890,159.325,158.976,159.028,159.852,159.356,159.408,160.033,160.328,160.433
1239.390,159.825,159.414,159.403,160.165,159.887,159.908,160.533,160.796,160.839
1239.921,160.606,160.195,160.247,161.165,160.668,160.627,161.283,161.609,161.745
1240.421,162.013,161.476,161.590,162.602,161.918,161.814,162.565,162.765,162.964
1240.921,163.263,162.664,162.715,163.758,163.012,163.033,163.690,163.828,164.027
1241.452,163.825,163.289,163.215,164.352,163.700,163.689,164.158,164.390,164.495
1241.952,163.950,163.351,163.247,164.352,163.793,163.752,164.065,164.390,164.558
1242.452,163.856,163.226,163.309,164.133,163.543,163.533,163.783,164.234,164.370
1242.984,163.481,162.945,162.997,163.852,163.137,163.158,163.533,163.953,164.027
1243.484,162.731,162.320,162.278,163.227,162.637,162.502,163.002,163.328,163.527
1243.984,161.669,161.320,161.247,162.102,161.731,161.533,162.158,162.484,162.808
1244.515,160.106,159.945,159.747,160.665,160.356,160.283,160.877,161.109,161.589
1245.015,158.888,158.601,158.465,159.415,159.075,159.127,159.721,159.921,160.370
1245.515,158.513,158.101,158.153,158.946,158.481,158.564,159.252,159.546,159.777
1246.046,158.888,158.258,158.528,159.227,158.762,158.752,159.315,159.703,159.995
1246.546,159.575,159.008,159.153,159.977,159.418,159.439,159.815,160.390,160.589
1247.046,160.263,159.758,159.778,160.727,160.168,160.095,160.533,161.109,161.152
1247.577,160.513,159.945,160.059,160.946,160.481,160.345,160.815,161.265,161.245
1248.077,160.200,159.601,159.590,160.508,160.043,160.002,160.315,160.734,160.870
1248.577,159.513,159.039,158.997,159.790,159.231,159.252,159.627,160.015,160.152
1249.109,159.106,158.539,158.747,159.446,158.856,158.845,159.377,159.484,159.777
1249.609,159.263,158.695,158.715,159.540,158.950,158.845,159.440,159.640,159.870
1250.109,159.450,158.976,158.684,159.665,159.043,159.033,159.596,159.859,160.027
1250.640,159.419,158.976,158.872,159.665,159.075,159.127,159.690,159.859,160.027
1251.140,159.825,159.195,159.340,160.008,159.450,159.377,159.971,160.140,160.339
1251.640,160.856,160.070,160.497,161.071,160.418,160.408,160.971,161.140,161.433
1252.171,162.231,161.601,161.903,162.477,161.918,161.783,162.346,162.640,162.808
1252.671,163.544,163.070,163.278,163.852,163.325,163.064,163.783,164.015,164.089
1253.171,164.731,164.289,164.465,165.040,164.543,164.345,164.971,165.234,165.527
1253.702,165.575,165.226,165.309,166.133,165.575,165.595,166.065,166.421,166.839
1254.202,165.825,165.664,165.653,166.571,166.075,166.220,166.690,167.265,167.495
1254.734,165.638,165.351,165.215,166.071,165.700,165.752,166.315,167.078,167.058
1255.234,165.013,164.383,164.278,165.165,164.668,164.595,165.221,165.796,165.745
1255.734,164.075,163.445,163.403,164.321,163.543,163.658,164.221,164.453,164.558
1256.265,163.075,162.789,162.622,163.633,162.887,162.939,163.408,163.640,163.839
1256.765,162.419,162.258,162.122,163.071,162.356,162.377,162.846,163.046,163.308
1257.265,162.263,161.976,161.809,162.727,162.200,162.002,162.533,162.640,162.933
1257.796,162.075,161.445,161.403,162.415,161.762,161.533,162.127,162.328,162.402
1258.296,161.294,160.695,160.903,161.883,160.981,160.908,161.502,161.640,161.839
1258.796,160.794,160.101,160.278,161.258,160.575,160.470,160.940,161.078,161.339
1259.327,160.638,159.883,160.028,160.977,160.543,160.220,160.877,160.953,161.214
1259.827,160.700,159.883,159.997,160.852,160.418,160.033,160.783,160.953,161.183
1260.327,160.325,159.601,159.872,160.508,160.012,159.877,160.346,160.671,160.808
1260.859,159.606,159.195,159.247,160.071,159.387,159.345,159.565,159.984,160.214
1261.359,159.013,158.758,158.559,159.477,158.668,158.502,158.690,159.203,159.433
1261.859,158.700,158.320,158.215,159.008,158.293,158.064,158.252,158.578,158.902
1262.390,158.825,158.320,158.340,159.165,158.637,158.345,158.502,158.734,158.933
1262.890,159.231,158.726,158.809,159.571,159.137,158.845,159.033,159.328,159.433
1263.390,159.513,159.164,159.028,159.852,159.262,159.189,159.346,159.578,159.839
1263.921,159.544,159.195,159.028,159.790,159.262,159.220,159.408,159.609,159.870
1264.421,159.138,158.695,158.809,159.133,158.825,158.908,159.002,159.359,159.495
1264.921,158.669,158.164,158.372,158.696,158.325,158.408,158.502,158.859,158.964
1265.452,158.638,158.101,158.153,158.602,158.262,158.189,158.315,158.640,158.839
1265.952,158.763,158.320,158.153,158.852,158.387,158.314,158.377,158.609,158.777
1266.452,158.888,158.508,158.247,158.977,158.512,158.345,158.502,158.703,158.839
1266.984,159.106,158.726,158.559,159.258,158.793,158.470,158.752,159.078,159.183
1267.484,159.669,159.351,159.090,159.821,159.387,158.970,159.408,159.578,159.808
1267.984,160.325,159.851,159.778,160.508,160.043,159.752,160.065,160.078,160.495
1268.515,160.825,160.351,160.215,161.102,160.512,160.408,160.596,160.828,161.089
1269.015,161.263,160.726,160.684,161.540,160.856,160.939,161.252,161.546,161.620
1269.515,161.544,161.008,160.903,161.758,161.043,161.189,161.533,161.890,161.839
1270.046,161.544,161.226,160.965,161.821,161.231,161.252,161.440,161.890,161.902
1270.546,161.481,161.195,160.997,161.758,161.231,161.189,161.346,161.703,161.902
1271.046,161.513,161.195,160.997,161.758,161.137,161.158,161.346,161.609,161.902
1271.577,161.825,161.351,161.247,162.008,161.356,161.502,161.596,161.953,162.214
1272.077,162.450,161.976,161.934,162.571,161.981,162.127,162.346,162.609,162.777
1272.577,163.263,162.601,162.559,163.383,162.668,162.720,163.158,163.390,163.464
1273.109,163.825,163.226,163.122,164.040,163.356,163.252,163.752,164.140,164.183
1273.609,164.013,163.601,163.497,164.415,163.793,163.783,164.096,164.484,164.620
1274.109,164.044,163.758,163.528,164.477,163.825,164.002,164.252,164.546,164.714
1274.640,164.044,163.664,163.528,164.508,163.825,163.970,164.221,164.421,164.652
1275.140,163.981,163.351,163.434,164.321,163.762,163.814,164.158,164.328,164.620
1275.671,163.669,163.133,163.247,164.102,163.575,163.564,163.908,164.140,164.370
1276.171,163.388,163.070,163.028,163.883,163.356,163.220,163.721,163.828,164.214
1276.671,163.263,162.820,162.872,163.821,163.012,163.002,163.502,163.609,163.870
1277.202,163.106,162.601,162.684,163.571,162.825,162.845,163.158,163.484,163.558
1277.702,163.013,162.476,162.465,163.446,162.856,162.689,162.971,163.359,163.464
1278.202,163.013,162.508,162.434,163.321,162.793,162.502,162.908,163.390,163.433
1278.734,162.794,162.445,162.309,163.040,162.606,162.345,162.846,163.328,163.339
1279.234,162.700,162.195,162.122,163.040,162.418,162.314,162.721,163.078,163.152
1279.734,162.638,162.195,162.028,163.040,162.325,162.189,162.690,162.921,162.902
1280.265,162.731,162.226,162.122,163.133,162.387,162.283,162.877,162.953,162.964
1280.765,163.388,162.601,162.653,163.758,162.950,162.908,163.471,163.640,163.714
1281.265,164.138,163.570,163.372,164.477,163.856,163.877,164.377,164.609,164.620
1281.796,164.888,164.320,164.184,165.102,164.700,164.720,165.033,165.296,165.433
1282.296,165.263,164.726,164.715,165.633,165.012,165.002,165.346,165.671,165.870
1282.796,164.825,164.476,164.372,165.352,164.575,164.689,165.158,165.390,165.558
1283.327,164.200,163.789,163.622,164.633,163.918,164.033,164.502,164.765,164.808
1283.827,163.763,163.320,163.122,164.040,163.481,163.470,164.033,164.359,164.308
1284.327,163.450,162.976,162.840,163.633,163.106,163.220,163.721,163.984,163.995
1284.859,163.138,162.633,162.497,163.383,162.731,162.970,163.315,163.453,163.558
1285.359,162.575,162.133,161.965,163.008,162.231,162.439,162.533,162.703,162.839
1285.859,161.263,160.914,160.747,161.696,161.012,161.095,161.252,161.390,161.527
1286.390,158.919,158.539,158.559,159.227,158.731,158.752,159.065,159.171,159.120
1286.890,157.231,156.820,156.778,157.571,157.075,157.002,157.283,157.546,157.433
1287.390,157.950,157.664,157.528,158.446,157.856,157.845,158.002,158.265,158.495
1287.921,159.669,159.258,159.153,160.258,159.387,159.470,159.815,160.015,160.402
1288.421,160.075,159.508,159.434,160.508,159.606,159.595,160.190,160.359,160.589
1288.921,160.106,159.508,159.434,160.227,159.543,159.345,159.846,160.078,160.183
1289.452,160.825,160.226,160.153,160.821,160.168,160.095,160.252,160.546,160.652
1289.952,161.825,161.258,161.122,161.883,161.168,161.158,161.190,161.328,161.683
1290.452,161.981,161.258,161.247,162.008,161.262,161.252,161.315,161.515,161.777
1290.984,160.919,160.164,160.247,160.915,160.075,160.064,160.221,160.421,160.620
1291.484,159.981,159.226,159.278,159.852,159.168,159.033,159.283,159.296,159.464
1291.984,160.638,159.914,159.747,160.415,159.825,159.470,159.752,159.796,159.839
1292.515,162.138,161.414,161.247,161.977,161.356,161.002,161.221,161.390,161.339
1293.015,162.419,161.820,161.528,162.383,161.825,161.470,161.658,162.046,161.870
1293.515,161.731,160.976,160.903,161.508,161.137,160.845,161.033,161.390,161.183
1294.046,161.450,160.664,160.622,161.352,160.793,160.627,160.596,160.890,160.620
1294.546,160.950,160.383,160.059,160.977,160.231,160.127,159.908,160.171,159.808
1295.046,158.856,158.226,157.840,158.977,158.168,158.033,157.783,157.984,157.589
1295.577,156.106,155.414,155.059,156.040,155.450,155.252,155.127,155.234,155.027
1296.077,154.544,154.070,153.840,154.540,154.012,153.970,154.002,154.015,154.027
1296.609,154.481,153.789,153.872,154.383,153.918,153.939,153.971,154.171,154.183
1297.109,155.263,154.445,154.497,155.102,154.450,154.408,154.408,154.796,154.777
1297.609,157.294,156.476,156.403,157.008,156.262,156.158,156.190,156.546,156.464
1298.140,159.388,158.695,158.528,159.165,158.356,158.189,158.190,158.390,158.183
1298.640,160.200,159.508,159.403,160.071,159.325,158.939,159.033,158.890,158.714
1299.140,160.044,159.508,159.309,159.821,159.231,158.783,158.908,158.765,158.495
